vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,沪电股份2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|沪电股份|002463.SZ|2025-04-11|532.17|531.82|20.57|20.57|4.49|4.49|22.89|22.89|3.99|3.99|1.8|1.8|60.54|568.43|553.01|16.49|
|沪电股份|002463.SZ|2025-04-10|523.9|523.56|20.25|20.25|4.42|4.42|22.53|22.53|3.93|3.93|1.83|1.83|59.6|560.17|544.74|16.24|
|沪电股份|002463.SZ|2025-04-09|488.53|488.21|18.88|18.88|4.13|4.13|21.01|21.01|3.66|3.66|1.96|1.96|55.57|524.79|509.36|15.19|
|沪电股份|002463.SZ|2025-04-08|479.49|479.18|18.53|18.53|4.05|4.05|20.62|20.62|3.59|3.59|2|2|54.54|515.75|500.33|14.92|
|沪电股份|002463.SZ|2025-04-07|532.75|532.4|20.59|20.59|4.5|4.5|22.91|22.91|3.99|3.99|1.8|1.8|60.6|569.01|553.58|16.51|
|沪电股份|002463.SZ|2025-04-03|591.96|591.58|22.88|22.88|5|5|25.46|25.46|4.44|4.44|1.62|1.62|67.34|628.23|612.8|18.27|
|沪电股份|002463.SZ|2025-04-02|639.83|639.42|24.73|24.73|5.4|5.4|27.52|27.52|4.8|4.8|1.5|1.5|72.78|676.1|660.67|19.7|
|沪电股份|002463.SZ|2025-04-01|628.1|627.7|24.28|24.28|5.3|5.3|27.01|27.01|4.71|4.71|1.52|1.52|71.45|664.37|648.94|19.35|
|沪电股份|002463.SZ|2025-03-31|630.6|630.2|24.37|24.37|5.33|5.33|27.12|27.12|4.73|4.73|1.52|1.52|71.73|666.87|651.44|19.43|
|沪电股份|002463.SZ|2025-03-28|625.22|624.82|24.17|24.17|5.28|5.28|26.89|26.89|4.69|4.69|1.53|1.53|71.12|661.49|646.06|19.26|
|沪电股份|002463.SZ|2025-03-27|634.45|634.04|24.52|24.52|5.36|5.36|27.29|27.29|4.76|4.76|1.51|1.51|72.17|670.71|655.29|19.54|
|沪电股份|002463.SZ|2025-03-26|642.14|641.72|24.82|24.82|5.42|5.42|27.62|27.62|4.81|4.81|1.49|1.49|73.05|678.4|662.98|19.77|
|沪电股份|002463.SZ|2025-03-25|651.78|651.37|43.09|25.19|5.95|5.5|29.05|27.35|7.29|4.89|1.47|1.47|74.12|686.21|660.95|32.41|
|沪电股份|002463.SZ|2025-03-24|661.37|660.95|43.73|25.56|6.04|5.59|29.48|27.75|7.4|4.96|1.45|1.45|75.21|695.8|670.54|32.88|
|沪电股份|002463.SZ|2025-03-21|654.47|654.05|43.27|25.3|5.98|5.53|29.17|27.46|7.32|4.91|1.46|1.46|74.42|688.9|663.63|32.54|
|沪电股份|002463.SZ|2025-03-20|663.68|663.25|43.88|25.65|6.06|5.61|29.58|27.85|7.43|4.97|1.44|1.44|75.47|698.1|672.84|32.99|
|沪电股份|002463.SZ|2025-03-19|673.46|673.03|44.52|26.03|6.15|5.69|30.02|28.26|7.53|5.05|1.42|1.42|76.58|707.89|682.62|33.47|
|沪电股份|002463.SZ|2025-03-18|703.96|703.51|46.54|27.21|6.43|5.95|31.38|29.54|7.88|5.28|1.36|1.36|80.05|738.38|713.12|34.97|
|沪电股份|002463.SZ|2025-03-17|688.42|687.98|45.51|26.61|6.29|5.81|30.69|28.89|7.7|5.16|1.39|1.39|78.28|722.85|697.59|34.21|
|沪电股份|002463.SZ|2025-03-14|686.12|685.68|45.36|26.52|6.27|5.79|30.59|28.79|7.68|5.14|1.39|1.39|78.02|720.55|695.28|34.09|
|沪电股份|002463.SZ|2025-03-13|665.59|665.17|44.01|25.73|6.08|5.62|29.67|27.93|7.45|4.99|1.44|1.44|75.69|700.02|674.76|33.09|
|沪电股份|002463.SZ|2025-03-12|678.64|678.21|44.87|26.23|6.2|5.73|30.25|28.48|7.59|5.09|1.41|1.41|77.17|713.06|687.8|33.73|
|沪电股份|002463.SZ|2025-03-11|661.76|661.34|43.75|25.58|6.04|5.59|29.5|27.77|7.4|4.96|1.45|1.45|75.25|696.18|670.92|32.9|
|沪电股份|002463.SZ|2025-03-10|648.14|647.73|42.85|25.05|5.92|5.47|28.89|27.2|7.25|4.86|1.48|1.48|73.7|682.57|657.3|32.23|
|沪电股份|002463.SZ|2025-03-07|639.89|639.48|42.31|24.73|5.84|5.4|28.52|26.85|7.16|4.8|1.5|1.5|72.77|674.32|649.06|31.83|
|沪电股份|002463.SZ|2025-03-06|663.1|662.68|43.84|25.63|6.05|5.6|29.56|27.82|7.42|4.97|1.44|1.44|75.41|697.53|672.27|32.96|
|沪电股份|002463.SZ|2025-03-05|649.86|649.45|42.97|25.12|5.93|5.49|28.97|27.27|7.27|4.87|1.47|1.47|73.9|684.29|659.03|32.32|
|沪电股份|002463.SZ|2025-03-04|644.69|644.28|42.62|24.92|5.89|5.44|28.74|27.05|7.21|4.83|1.48|1.48|73.31|679.11|653.85|32.06|
|沪电股份|002463.SZ|2025-03-03|631.07|630.67|41.72|24.39|5.76|5.33|28.13|26.48|7.06|4.73|1.52|1.52|71.76|665.49|640.23|31.39|
|沪电股份|002463.SZ|2025-02-28|672.69|672.26|44.47|26|6.14|5.68|29.99|28.23|7.53|5.04|1.42|1.42|76.5|707.12|681.86|33.43|
|沪电股份|002463.SZ|2025-02-27|728.51|728.05|48.16|28.16|6.65|6.15|32.47|30.57|8.15|5.46|1.31|1.31|82.84|762.94|737.67|36.17|
|沪电股份|002463.SZ|2025-02-26|757.66|757.18|50.09|29.28|6.92|6.4|33.77|31.79|8.48|5.68|1.26|1.26|86.16|792.09|766.83|37.6|
|沪电股份|002463.SZ|2025-02-25|745.77|745.3|49.31|28.82|6.81|6.3|33.24|31.29|8.34|5.59|1.28|1.28|84.81|780.2|754.94|37.02|
|沪电股份|002463.SZ|2025-02-24|767.06|766.58|50.71|29.65|7|6.48|34.19|32.19|8.58|5.75|1.25|1.25|87.23|801.49|776.23|38.06|
|沪电股份|002463.SZ|2025-02-21|815.02|814.5|53.88|31.5|7.44|6.88|36.33|34.2|9.12|6.11|1.17|1.17|92.68|849.44|824.18|40.41|
|沪电股份|002463.SZ|2025-02-20|812.14|811.62|53.69|31.39|7.42|6.86|36.2|34.08|9.09|6.09|1.18|1.18|92.35|846.57|821.31|40.27|
|沪电股份|002463.SZ|2025-02-19|800.63|800.12|52.93|30.95|7.31|6.76|35.69|33.59|8.96|6|1.2|1.2|91.05|835.06|809.8|39.71|
|沪电股份|002463.SZ|2025-02-18|799.67|799.16|52.87|30.91|7.3|6.75|35.65|33.55|8.95|5.99|1.2|1.2|90.94|834.1|808.84|39.66|
|沪电股份|002463.SZ|2025-02-17|777.42|776.93|51.4|30.05|7.1|6.57|34.66|32.62|8.7|5.83|1.23|1.23|88.41|811.85|786.59|38.57|
|沪电股份|002463.SZ|2025-02-14|743.85|743.38|49.18|28.75|6.79|6.28|33.16|31.21|8.32|5.58|1.29|1.29|84.59|778.28|753.02|36.92|
|沪电股份|002463.SZ|2025-02-13|731.77|731.31|48.38|28.28|6.68|6.18|32.62|30.71|8.19|5.48|1.31|1.31|83.21|766.2|740.94|36.33|
|沪电股份|002463.SZ|2025-02-12|761.31|760.83|50.33|29.43|6.95|6.43|33.94|31.94|8.52|5.71|1.26|1.26|86.57|795.74|770.47|37.78|
|沪电股份|002463.SZ|2025-02-11|759.39|758.91|50.21|29.35|6.93|6.41|33.85|31.86|8.5|5.69|1.26|1.26|86.36|793.82|768.56|37.69|
|沪电股份|002463.SZ|2025-02-10|751.72|751.24|49.7|29.05|6.86|6.35|33.51|31.54|8.41|5.63|1.27|1.27|85.48|786.15|760.88|37.31|
|沪电股份|002463.SZ|2025-02-07|749.99|749.52|49.58|28.99|6.85|6.33|33.43|31.47|8.39|5.62|1.28|1.28|85.29|784.42|759.16|37.22|
|沪电股份|002463.SZ|2025-02-06|729.28|728.81|48.22|28.19|6.66|6.16|32.51|30.6|8.16|5.47|1.31|1.31|82.93|763.7|738.44|36.21|
|沪电股份|002463.SZ|2025-02-05|718.15|717.7|47.48|27.76|6.56|6.07|32.01|30.13|8.03|5.38|1.33|1.33|81.67|752.58|727.32|35.66|
|沪电股份|002463.SZ|2025-01-27|797.75|797.25|52.74|30.83|7.28|6.74|35.56|33.47|8.93|5.98|1.2|1.2|90.72|832.18|806.92|39.57|
|沪电股份|002463.SZ|2025-01-24|856.83|856.29|56.65|33.12|7.82|7.24|38.19|35.95|9.59|6.42|1.12|1.12|97.44|891.26|866|42.46|
|沪电股份|002463.SZ|2025-01-23|862.97|862.42|57.05|35.84|7.88|7.88|38.47|36.21|9.65|7.27|1.11|1.11|134.51|897.4|872.14|42.76|
|沪电股份|002463.SZ|2025-01-22|874.29|873.73|57.8|36.31|7.98|7.98|38.97|36.69|9.78|7.37|1.09|1.09|136.27|908.71|883.45|43.32|
|沪电股份|002463.SZ|2025-01-21|804.85|804.34|53.21|33.43|7.35|7.35|35.88|33.77|9|6.78|1.19|1.19|125.45|839.28|814.02|39.91|
|沪电股份|002463.SZ|2025-01-20|788.35|787.85|52.12|32.74|7.2|7.2|35.14|33.08|8.82|6.64|1.21|1.21|122.88|822.78|797.52|39.11|
|沪电股份|002463.SZ|2025-01-17|761.88|761.4|50.37|31.64|6.96|6.96|33.96|31.97|8.52|6.42|1.26|1.26|118.75|796.31|771.05|37.81|
|沪电股份|002463.SZ|2025-01-16|752.1|751.62|49.72|31.24|6.87|6.87|33.53|31.56|8.41|6.34|1.27|1.27|117.23|786.53|761.27|37.33|
|沪电股份|002463.SZ|2025-01-15|741.94|741.47|49.05|30.81|6.77|6.77|33.07|31.13|8.3|6.25|1.29|1.29|115.64|776.36|751.1|36.83|
|沪电股份|002463.SZ|2025-01-14|800.63|800.12|52.93|33.25|7.31|7.31|35.69|33.59|8.96|6.75|1.2|1.2|124.79|835.06|809.8|39.71|
|沪电股份|002463.SZ|2025-01-13|779.34|778.85|51.53|32.37|7.12|7.12|34.74|32.7|8.72|6.57|1.23|1.23|121.47|813.77|788.51|38.66|
|沪电股份|002463.SZ|2025-01-10|805.62|805.11|53.26|33.46|7.36|7.36|35.91|33.8|9.01|6.79|1.19|1.19|125.57|840.05|814.78|39.95|
|沪电股份|002463.SZ|2025-01-09|823.07|822.55|54.42|34.18|7.52|7.52|36.69|34.54|9.21|6.94|1.16|1.16|128.29|857.5|832.24|40.81|
|沪电股份|002463.SZ|2025-01-08|807.73|807.22|53.4|33.55|7.38|7.38|36.01|33.89|9.04|6.81|1.18|1.18|125.9|842.16|816.89|40.06|
|沪电股份|002463.SZ|2025-01-07|811.18|810.67|53.63|33.69|7.41|7.41|36.16|34.04|9.08|6.84|1.18|1.18|126.44|845.61|820.35|40.23|
|沪电股份|002463.SZ|2025-01-06|765.14|764.66|50.59|31.78|6.99|6.99|34.11|32.11|8.56|6.45|1.25|1.25|119.26|799.57|774.31|37.97|
|沪电股份|002463.SZ|2025-01-03|748.07|747.6|49.46|31.07|6.83|6.83|33.35|31.39|8.37|6.3|1.28|1.28|116.6|782.5|757.24|37.13|
|沪电股份|002463.SZ|2025-01-02|741.36|740.89|49.01|30.79|6.77|6.77|33.05|31.11|8.29|6.25|1.29|1.29|115.55|775.79|750.53|36.8|
|沪电股份|002463.SZ|2024-12-31|760.54|760.06|50.28|31.59|6.94|6.94|33.9|31.91|8.51|6.41|0.38|1.26|118.54|794.97|769.71|37.74|
|沪电股份|002463.SZ|2024-12-30|782.22|781.72|51.72|32.49|7.14|7.14|34.87|32.82|8.75|6.59|0.37|1.22|121.92|816.64|791.38|38.8|
|沪电股份|002463.SZ|2024-12-27|786.82|786.32|52.02|32.68|7.18|7.18|35.07|33.02|8.8|6.63|0.36|1.22|122.64|821.25|795.99|39.03|
|沪电股份|002463.SZ|2024-12-26|788.74|788.24|52.15|32.76|7.2|7.2|35.16|33.1|8.82|6.65|0.36|1.21|122.94|823.17|797.9|39.12|
|沪电股份|002463.SZ|2024-12-25|740.4|739.93|48.95|30.75|6.76|6.76|33|31.07|8.28|6.24|0.39|1.29|115.4|774.83|749.57|36.75|
|沪电股份|002463.SZ|2024-12-24|753.44|752.97|49.81|31.29|6.88|6.88|33.59|31.61|8.43|6.35|0.38|1.27|117.44|787.87|762.61|37.39|
|沪电股份|002463.SZ|2024-12-23|732.15|731.69|48.41|30.41|6.69|6.69|32.64|30.72|8.19|6.17|0.39|1.31|114.12|766.58|741.32|36.35|
|沪电股份|002463.SZ|2024-12-20|749.42|748.94|49.55|31.12|6.84|6.84|33.41|31.45|8.38|6.32|0.38|1.28|116.81|783.84|758.58|37.2|
|沪电股份|002463.SZ|2024-12-19|755.75|755.27|49.97|31.39|6.9|6.9|33.69|31.71|8.46|6.37|0.38|1.27|117.8|790.17|764.91|37.51|
|沪电股份|002463.SZ|2024-12-18|746.54|746.07|49.36|31|6.82|6.82|33.28|31.32|8.35|6.29|0.38|1.28|116.36|780.97|755.71|37.06|
|沪电股份|002463.SZ|2024-12-17|750.18|749.71|49.6|31.16|6.85|6.85|33.44|31.48|8.39|6.32|0.38|1.28|116.93|784.61|759.35|37.23|
|沪电股份|002463.SZ|2024-12-16|725.06|724.6|47.94|30.11|6.62|6.62|32.32|30.42|8.11|6.11|0.39|1.32|113.01|759.48|734.22|36|
|沪电股份|002463.SZ|2024-12-13|726.97|726.51|48.06|30.19|6.64|6.64|32.41|30.5|8.13|6.13|0.39|1.32|113.31|761.4|736.14|36.1|
|沪电股份|002463.SZ|2024-12-12|712.97|712.52|47.14|29.61|6.51|6.51|31.78|29.92|7.98|6.01|0.4|1.34|111.13|747.4|722.14|35.41|
|沪电股份|002463.SZ|2024-12-11|705.68|705.24|46.66|29.31|6.44|6.44|31.46|29.61|7.89|5.95|0.4|1.36|109.99|740.11|714.85|35.05|
|沪电股份|002463.SZ|2024-12-10|703|702.55|46.48|29.2|6.42|6.42|31.34|29.5|7.87|5.92|0.41|1.36|109.57|737.42|712.16|34.92|
|沪电股份|002463.SZ|2024-12-09|728.32|727.86|48.15|30.25|6.65|6.65|32.47|30.56|8.15|6.14|0.39|1.31|113.52|762.74|737.48|36.16|
|沪电股份|002463.SZ|2024-12-06|739.06|738.59|48.86|30.69|6.75|6.75|32.95|31.01|8.27|6.23|0.39|1.29|115.19|773.49|748.22|36.69|
|沪电股份|002463.SZ|2024-12-05|736.76|736.29|48.71|30.6|6.73|6.73|32.84|30.91|8.24|6.21|0.39|1.3|114.84|771.18|745.92|36.58|
|沪电股份|002463.SZ|2024-12-04|719.3|718.85|47.56|29.87|6.57|6.57|32.06|30.18|8.05|6.06|0.4|1.33|112.12|753.73|728.47|35.72|
|沪电股份|002463.SZ|2024-12-03|731|730.54|48.33|30.36|6.67|6.67|32.59|30.67|8.18|6.16|0.39|1.31|113.94|765.43|740.17|36.29|
|沪电股份|002463.SZ|2024-12-02|730.81|730.35|48.32|30.35|6.67|6.67|32.58|30.66|8.18|6.16|0.39|1.31|113.91|765.24|739.98|36.28|
|沪电股份|002463.SZ|2024-11-29|715.85|715.4|47.33|29.73|6.54|6.54|31.91|30.04|8.01|6.03|0.4|1.34|111.58|750.28|725.01|35.55|
|沪电股份|002463.SZ|2024-11-28|705.87|705.43|46.67|29.32|6.45|6.45|31.47|29.62|7.9|5.95|0.4|1.36|110.02|740.3|715.04|35.06|
|沪电股份|002463.SZ|2024-11-27|724.1|723.64|47.87|30.07|6.61|6.61|32.28|30.38|8.1|6.1|0.39|1.32|112.86|758.52|733.26|35.96|
|沪电股份|002463.SZ|2024-11-26|702.81|702.36|46.47|29.19|6.42|6.42|31.33|29.49|7.86|5.92|0.41|1.36|109.54|737.23|711.97|34.91|
|沪电股份|002463.SZ|2024-11-25|682.86|682.42|45.15|28.36|6.24|6.24|30.44|28.65|7.64|5.75|0.42|1.4|106.43|717.28|692.02|33.93|
|沪电股份|002463.SZ|2024-11-22|702.81|702.36|46.47|29.19|6.42|6.42|31.33|29.49|7.86|5.92|0.41|1.36|109.54|737.23|711.97|34.91|
|沪电股份|002463.SZ|2024-11-21|736.26|735.8|48.68|30.58|6.72|6.72|32.82|30.89|8.24|6.2|0.39|1.3|114.76|770.69|745.43|36.55|
|沪电股份|002463.SZ|2024-11-20|745.27|744.79|49.27|30.95|6.81|6.81|33.22|31.27|8.34|6.28|0.38|1.28|116.16|779.69|754.43|36.99|
|沪电股份|002463.SZ|2024-11-19|746.22|745.75|49.34|30.99|6.81|6.81|33.26|31.31|8.35|6.29|0.38|1.28|116.31|780.65|755.39|37.04|
|沪电股份|002463.SZ|2024-11-18|723.05|722.59|47.8|30.03|6.6|6.6|32.23|30.34|8.09|6.09|0.4|1.32|112.7|757.48|732.22|35.9|
|沪电股份|002463.SZ|2024-11-15|746.8|746.33|49.37|31.02|6.82|6.82|33.29|31.34|8.36|6.29|0.38|1.28|116.4|781.23|755.97|37.07|
|沪电股份|002463.SZ|2024-11-14|785.3|784.8|51.92|32.61|7.17|7.17|35.01|32.95|8.79|6.62|0.36|1.22|122.4|819.73|794.46|38.96|
|沪电股份|002463.SZ|2024-11-13|813.84|813.32|53.81|33.8|7.43|7.43|36.28|34.15|9.11|6.86|0.35|1.18|126.85|848.26|823|40.36|
|沪电股份|002463.SZ|2024-11-12|782.81|782.31|51.75|32.51|7.15|7.15|34.9|32.85|8.76|6.6|0.36|1.22|122.01|817.24|791.97|38.83|
|沪电股份|002463.SZ|2024-11-11|788.75|788.25|52.15|32.76|7.2|7.2|35.16|33.1|8.82|6.65|0.36|1.21|122.94|823.17|797.91|39.13|
|沪电股份|002463.SZ|2024-11-08|772.08|771.59|51.05|32.07|7.05|7.05|34.42|32.4|8.64|6.51|0.37|1.24|120.34|806.51|781.25|38.31|
|沪电股份|002463.SZ|2024-11-07|778.98|778.48|51.5|32.35|7.11|7.11|34.72|32.69|8.71|6.56|0.37|1.23|121.42|813.41|788.14|38.65|
|沪电股份|002463.SZ|2024-11-06|773.42|772.93|51.13|32.12|7.06|7.06|34.48|32.45|8.65|6.52|0.37|1.24|120.55|807.85|782.59|38.37|
|沪电股份|002463.SZ|2024-11-05|795.07|794.56|52.57|33.02|7.26|7.26|35.44|33.36|8.89|6.7|0.36|1.2|123.92|829.49|804.23|39.44|
|沪电股份|002463.SZ|2024-11-04|781.08|780.59|51.64|32.44|7.13|7.13|34.82|32.77|8.74|6.58|0.37|1.22|121.75|815.51|790.25|38.75|
|沪电股份|002463.SZ|2024-11-01|755.04|754.56|49.92|31.36|6.89|6.89|33.66|31.68|8.45|6.36|0.38|1.27|117.69|789.46|764.2|37.47|
|沪电股份|002463.SZ|2024-10-31|782.81|782.31|51.75|32.51|7.15|7.15|34.9|32.85|8.76|6.6|0.36|1.22|122.01|817.24|791.97|38.83|
|沪电股份|002463.SZ|2024-10-30|785.49|784.99|51.93|32.62|7.17|7.17|35.01|32.96|8.79|6.62|0.36|1.22|122.43|819.92|794.66|38.97|
|沪电股份|002463.SZ|2024-10-29|791.04|790.54|52.3|32.85|7.22|7.22|35.26|33.19|8.85|6.67|0.36|1.21|123.3|825.47|800.21|39.24|
|沪电股份|002463.SZ|2024-10-28|804.26|803.75|53.17|33.4|7.34|7.34|35.85|33.75|9|6.78|0.36|1.19|125.36|838.69|813.43|39.89|
|沪电股份|002463.SZ|2024-10-25|848.12|847.58|56.07|35.22|7.74|7.74|37.81|35.59|9.49|7.15|0.34|1.13|132.19|882.55|857.29|42.04|
|沪电股份|002463.SZ|2024-10-24|810.77|810.26|53.6|37.52|8.03|8.03|36.14|34.41|9.07|7.65|0.35|1.18|231.07|846.36|823.13|40.36|
|沪电股份|002463.SZ|2024-10-23|799.85|799.35|52.88|37.02|7.92|7.92|35.66|33.94|8.95|7.55|0.36|1.2|227.96|835.44|812.22|39.83|
|沪电股份|002463.SZ|2024-10-22|828.97|828.44|54.81|38.36|8.21|8.21|36.95|35.18|9.27|7.82|0.34|1.15|236.26|864.55|841.33|41.25|
|沪电股份|002463.SZ|2024-10-21|819.17|818.68|54.16|37.91|8.11|8.11|36.52|34.76|9.16|7.73|0.35|1.17|233.46|854.76|831.53|40.77|
|沪电股份|002463.SZ|2024-10-18|826.07|825.57|54.61|38.23|8.18|8.18|36.82|35.05|9.24|7.79|0.35|1.16|235.43|861.65|838.43|41.11|
|沪电股份|002463.SZ|2024-10-17|772.06|771.6|51.04|35.73|7.65|7.65|34.42|32.76|8.64|7.28|0.37|1.24|220.04|807.64|784.42|38.46|
|沪电股份|002463.SZ|2024-10-16|756.54|756.09|50.02|35.01|7.49|7.49|33.72|32.1|8.46|7.14|0.38|1.26|215.61|792.13|768.9|37.7|
|沪电股份|002463.SZ|2024-10-15|795.61|795.14|52.6|36.82|7.88|7.88|35.47|33.76|8.9|7.51|0.36|1.2|226.75|831.2|807.97|39.62|
|沪电股份|002463.SZ|2024-10-14|818.02|817.54|54.08|37.86|8.1|8.1|36.47|34.71|9.15|7.72|0.35|1.17|233.14|853.61|830.38|40.72|
|沪电股份|002463.SZ|2024-10-11|801.36|800.88|52.98|37.09|7.94|7.94|35.72|34.01|8.97|7.56|0.36|1.19|228.39|836.95|813.72|39.9|
|沪电股份|002463.SZ|2024-10-10|800.4|799.93|52.92|37.04|7.93|7.93|35.68|33.97|8.95|7.55|0.36|1.2|228.11|835.99|812.76|39.85|
|沪电股份|002463.SZ|2024-10-09|844.65|844.14|55.84|39.09|8.36|8.36|37.65|35.84|9.45|7.97|0.34|1.13|240.72|880.23|857.01|42.02|
|沪电股份|002463.SZ|2024-10-08|846.18|845.67|55.94|39.16|8.38|8.38|37.72|35.91|9.47|7.98|0.34|1.13|241.16|881.76|858.54|42.1|
|沪电股份|002463.SZ|2024-09-30|769.18|768.72|50.85|35.6|7.62|7.62|34.29|32.64|8.61|7.26|0.37|1.24|219.22|804.77|781.54|38.32|
|沪电股份|002463.SZ|2024-09-27|699.44|699.02|46.24|32.37|6.93|6.93|31.18|29.68|7.83|6.6|0.41|1.37|199.34|735.03|711.8|34.9|
|沪电股份|002463.SZ|2024-09-26|668.03|667.63|44.17|30.92|6.62|6.62|29.78|28.35|7.47|6.3|0.43|1.43|190.39|703.62|680.39|33.36|
|沪电股份|002463.SZ|2024-09-25|651.18|650.79|43.05|30.14|6.45|6.45|29.03|27.63|7.29|6.14|0.44|1.47|185.59|686.76|663.54|32.54|
|沪电股份|002463.SZ|2024-09-24|670.33|669.93|44.32|31.02|6.64|6.64|29.88|28.45|7.5|6.32|0.43|1.43|191.04|705.92|682.69|33.48|
|沪电股份|002463.SZ|2024-09-23|616.11|615.74|40.73|28.51|6.1|6.1|27.46|26.14|6.89|5.81|0.46|1.55|175.59|651.69|628.47|30.82|
|沪电股份|002463.SZ|2024-09-20|615.72|615.36|40.71|28.5|6.1|6.1|27.45|26.13|6.89|5.81|0.46|1.55|175.48|651.31|628.08|30.8|
|沪电股份|002463.SZ|2024-09-19|616.3|615.93|40.75|28.52|6.1|6.1|27.47|26.15|6.89|5.81|0.46|1.55|175.65|651.88|628.66|30.83|
|沪电股份|002463.SZ|2024-09-18|640.05|639.66|42.32|29.62|6.34|6.34|28.53|27.16|7.16|6.04|0.45|1.49|182.41|675.63|652.41|31.99|
|沪电股份|002463.SZ|2024-09-13|650.58|650.19|43.01|30.11|6.44|6.44|29|27.61|7.28|6.14|0.44|1.47|185.42|686.16|662.94|32.51|
|沪电股份|002463.SZ|2024-09-12|609.98|609.61|40.33|28.23|6.04|6.04|27.19|25.88|6.82|5.76|0.47|1.57|173.84|645.56|622.34|30.52|
|沪电股份|002463.SZ|2024-09-11|594.27|593.92|39.29|27.5|5.88|5.88|26.49|25.22|6.65|5.61|0.48|1.61|169.37|629.86|606.63|29.75|
|沪电股份|002463.SZ|2024-09-10|591.59|591.24|39.11|27.38|5.86|5.86|26.37|25.1|6.62|5.58|0.48|1.62|168.6|627.18|603.95|29.61|
|沪电股份|002463.SZ|2024-09-09|574.55|574.21|37.99|26.59|5.69|5.69|25.61|24.38|6.43|5.42|0.5|1.67|163.75|610.13|586.91|28.78|
|沪电股份|002463.SZ|2024-09-06|587.95|587.6|38.87|27.21|5.82|5.82|26.21|24.95|6.58|5.55|0.49|1.63|167.57|623.54|600.31|29.44|
|沪电股份|002463.SZ|2024-09-05|637.17|636.79|42.13|29.49|6.31|6.31|28.4|27.04|7.13|6.01|0.45|1.5|181.59|672.76|649.53|31.85|
|沪电股份|002463.SZ|2024-09-04|625.3|624.93|41.34|28.94|6.19|6.19|27.87|26.53|7|5.9|0.46|1.53|178.21|660.88|637.66|31.27|
|沪电股份|002463.SZ|2024-09-03|651.15|650.77|43.05|30.14|6.45|6.45|29.03|27.63|7.29|6.14|0.44|1.47|185.58|686.74|663.51|32.53|
|沪电股份|002463.SZ|2024-09-02|628.55|628.18|41.56|29.09|6.22|6.22|28.02|26.67|7.03|5.93|0.45|1.52|179.14|664.14|640.92|31.43|
|沪电股份|002463.SZ|2024-08-30|622.62|622.25|41.16|28.81|6.17|6.17|27.75|26.42|6.97|5.87|0.46|1.54|177.45|658.2|634.98|31.14|
|沪电股份|002463.SZ|2024-08-29|589.87|589.52|39|27.3|5.84|5.84|26.29|25.03|6.6|5.57|0.48|1.62|168.11|625.45|602.23|29.53|
|沪电股份|002463.SZ|2024-08-28|617.83|617.46|40.85|28.59|6.12|6.12|27.54|26.22|6.91|5.83|0.46|1.55|176.08|653.42|630.19|30.9|
|沪电股份|002463.SZ|2024-08-27|614.77|614.4|40.64|28.45|6.09|6.09|27.4|26.09|6.88|5.8|0.46|1.56|175.21|650.35|627.13|30.75|
|沪电股份|002463.SZ|2024-08-26|628.75|628.37|41.57|29.1|6.23|6.23|28.03|26.68|7.03|5.93|0.45|1.52|179.19|664.33|641.11|31.44|
|沪电股份|002463.SZ|2024-08-23|640.05|639.66|42.32|29.62|6.34|6.34|28.53|27.16|7.16|6.04|0.45|1.49|182.41|675.63|652.41|31.99|
|沪电股份|002463.SZ|2024-08-22|653.85|653.44|43.23|35.79|6.32|6.96|29.15|26.11|7.32|6.77|0.44|1.46|521.23|687.96|649.69|31.86|
|沪电股份|002463.SZ|2024-08-21|640.64|640.24|42.36|35.06|6.19|6.82|28.56|25.58|7.17|6.64|0.45|1.49|510.7|674.76|636.49|31.21|
|沪电股份|002463.SZ|2024-08-20|640.26|639.86|42.33|35.04|6.19|6.82|28.54|25.57|7.16|6.63|0.45|1.49|510.4|674.37|636.1|31.19|
|沪电股份|002463.SZ|2024-08-19|641.98|641.58|42.44|35.14|6.2|6.84|28.62|25.63|7.18|6.65|0.45|1.49|511.77|676.1|637.83|31.28|
|沪电股份|002463.SZ|2024-08-16|645.62|645.21|42.68|35.34|6.24|6.88|28.78|25.78|7.22|6.69|0.44|1.48|514.67|679.73|641.46|31.45|
|沪电股份|002463.SZ|2024-08-15|622.08|621.69|41.13|34.05|6.01|6.63|27.73|24.84|6.96|6.44|0.46|1.54|495.91|656.2|617.92|30.3|
|沪电股份|002463.SZ|2024-08-14|627.82|627.43|41.51|34.36|6.07|6.69|27.99|25.07|7.02|6.5|0.46|1.52|500.48|661.94|623.67|30.58|
|沪电股份|002463.SZ|2024-08-13|632.22|631.83|41.8|34.6|6.11|6.73|28.18|25.24|7.07|6.55|0.45|1.51|503.99|666.34|628.07|30.8|
