vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,工业富联2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|工业富联|601138.SH|2023-12-14|2979.88|2974.77|14.85|13.69|2.24|2.24|19.39|6.03|0.58|0.62|3.32|3.67|168.72|3504.5|2706.24|10.24|
|工业富联|601138.SH|2023-12-13|2995.77|2990.63|14.92|13.77|2.26|2.26|19.5|6.06|0.59|0.62|3.3|3.65|169.62|3520.4|2722.13|10.3|
|工业富联|601138.SH|2023-12-12|3031.53|3026.33|15.1|13.93|2.28|2.28|19.73|6.14|0.59|0.63|3.26|3.6|171.65|3556.15|2757.89|10.43|
|工业富联|601138.SH|2023-12-11|3097.08|3091.77|15.43|14.23|2.33|2.33|20.16|6.27|0.61|0.65|3.19|3.53|175.36|3621.71|2823.45|10.68|
|工业富联|601138.SH|2023-12-08|3130.86|3125.49|15.6|14.39|2.36|2.36|20.38|6.34|0.61|0.65|3.16|3.49|177.27|3655.48|2857.22|10.81|
|工业富联|601138.SH|2023-12-07|2846.78|2841.89|14.18|13.08|2.14|2.14|18.53|5.76|0.56|0.59|3.47|3.84|161.18|3371.4|2573.14|9.73|
|工业富联|601138.SH|2023-12-06|2830.88|2826.03|14.1|13.01|2.13|2.13|18.42|5.73|0.55|0.59|3.49|3.86|160.28|3355.51|2557.24|9.67|
|工业富联|601138.SH|2023-12-05|2811.02|2806.2|14|12.92|2.12|2.12|18.29|5.69|0.55|0.59|3.52|3.89|159.16|3335.64|2537.38|9.6|
|工业富联|601138.SH|2023-12-04|2936.17|2931.14|14.63|13.49|2.21|2.21|19.11|5.94|0.57|0.61|3.37|3.72|166.25|3460.8|2662.53|10.07|
|工业富联|601138.SH|2023-12-01|3009.68|3004.51|14.99|13.83|2.27|2.27|19.59|6.09|0.59|0.63|3.29|3.63|170.41|3534.3|2736.04|10.35|
|工业富联|601138.SH|2023-11-30|2999.74|2994.6|14.94|13.78|2.26|2.26|19.52|6.07|0.59|0.63|3.3|3.64|169.85|3524.37|2726.1|10.31|
|工业富联|601138.SH|2023-11-29|2969.94|2964.85|14.8|13.65|2.24|2.24|19.33|6.01|0.58|0.62|3.33|3.68|168.16|3494.57|2696.3|10.2|
|工业富联|601138.SH|2023-11-28|3009.68|3004.51|14.99|13.83|2.27|2.27|19.59|6.09|0.59|0.63|3.29|3.63|170.41|3534.3|2736.04|10.35|
|工业富联|601138.SH|2023-11-27|2958.02|2952.95|14.74|13.59|2.23|2.23|19.25|5.99|0.58|0.62|3.34|3.69|167.48|3482.65|2684.38|10.15|
|工业富联|601138.SH|2023-11-24|3059.34|3054.09|15.24|14.06|2.3|2.3|19.91|6.19|0.6|0.64|3.23|3.57|173.22|3583.97|2785.7|10.54|
|工业富联|601138.SH|2023-11-23|3122.91|3117.56|15.56|14.35|2.35|2.35|20.32|6.32|0.61|0.65|3.17|3.5|176.82|3647.54|2849.27|10.78|
|工业富联|601138.SH|2023-11-22|3093.11|3087.81|15.41|14.21|2.33|2.33|20.13|6.26|0.6|0.65|3.2|3.53|175.13|3617.74|2819.47|10.67|
|工业富联|601138.SH|2023-11-21|3170.59|3165.15|15.8|14.57|2.39|2.39|20.63|6.42|0.62|0.66|3.12|3.45|179.52|3695.22|2896.95|10.96|
|工业富联|601138.SH|2023-11-20|3202.37|3196.88|15.95|14.72|2.41|2.41|20.84|6.48|0.63|0.67|3.09|3.41|181.32|3727|2928.73|11.08|
|工业富联|601138.SH|2023-11-17|3248.07|3242.5|16.18|14.93|2.45|2.45|21.14|6.57|0.63|0.68|3.05|3.36|183.91|3772.69|2974.43|11.25|
|工业富联|601138.SH|2023-11-16|3166.62|3161.19|15.78|14.55|2.38|2.38|20.61|6.41|0.62|0.66|3.12|3.45|179.29|3691.24|2892.98|10.94|
|工业富联|601138.SH|2023-11-15|3259.98|3254.39|16.24|14.98|2.45|2.45|21.22|6.6|0.64|0.68|3.03|3.35|184.58|3784.61|2986.35|11.3|
|工业富联|601138.SH|2023-11-14|3252.04|3246.46|16.2|14.94|2.45|2.45|21.16|6.58|0.64|0.68|3.04|3.36|184.13|3776.67|2978.4|11.27|
|工业富联|601138.SH|2023-11-13|3200.39|3194.9|15.94|14.71|2.41|2.41|20.83|6.48|0.63|0.67|3.09|3.41|181.21|3725.01|2926.75|11.07|
|工业富联|601138.SH|2023-11-10|3061.33|3056.08|15.25|14.07|2.31|2.31|19.92|6.2|0.6|0.64|3.23|3.57|173.33|3585.95|2787.69|10.55|
|工业富联|601138.SH|2023-11-09|3097.08|3091.77|15.43|14.23|2.33|2.33|20.16|6.27|0.61|0.65|3.19|3.53|175.36|3621.71|2823.45|10.68|
|工业富联|601138.SH|2023-11-08|3039.47|3034.26|15.14|13.97|2.29|2.29|19.78|6.15|0.59|0.63|3.25|3.59|172.1|3564.1|2765.83|10.46|
|工业富联|601138.SH|2023-11-07|3057.35|3052.11|15.23|14.05|2.3|2.3|19.9|6.19|0.6|0.64|3.24|3.57|173.11|3581.98|2783.71|10.53|
|工业富联|601138.SH|2023-11-06|2973.92|2968.82|14.82|13.67|2.24|2.24|19.35|6.02|0.58|0.62|3.33|3.67|168.38|3498.54|2700.28|10.21|
|工业富联|601138.SH|2023-11-03|2930.21|2925.19|14.6|13.46|2.21|2.21|19.07|5.93|0.57|0.61|3.38|3.73|165.91|3454.84|2656.57|10.05|
|工业富联|601138.SH|2023-11-02|2900.41|2895.44|14.45|13.33|2.18|2.18|18.88|5.87|0.57|0.6|3.41|3.77|164.22|3425.04|2626.77|9.94|
|工业富联|601138.SH|2023-11-01|2886.51|2881.56|14.38|13.26|2.17|2.17|18.79|5.84|0.56|0.6|3.43|3.78|163.43|3411.13|2612.87|9.88|
|工业富联|601138.SH|2023-10-31|2924.25|2919.24|14.57|13.44|2.2|2.2|19.03|5.92|0.57|0.61|3.38|3.74|165.57|3448.88|2650.61|10.03|
|工业富联|601138.SH|2023-10-30|2900.41|2895.44|14.45|14.24|2.29|2.29|18.88|6.13|0.57|0.59|3.41|3.77|366.94|3404.82|2567.79|9.71|
|工业富联|601138.SH|2023-10-27|2795.12|2790.33|13.92|13.73|2.21|2.21|18.19|5.9|0.55|0.57|3.54|3.91|353.62|3299.54|2462.5|9.32|
|工业富联|601138.SH|2023-10-26|2747.45|2742.73|13.69|13.49|2.17|2.17|17.88|5.8|0.54|0.56|3.6|3.98|347.59|3251.86|2414.82|9.14|
|工业富联|601138.SH|2023-10-25|2689.84|2685.22|13.4|13.21|2.13|2.12|17.51|5.68|0.53|0.55|3.68|4.06|340.3|3194.25|2357.21|8.92|
|工业富联|601138.SH|2023-10-24|2733.54|2728.85|13.62|13.42|2.16|2.16|17.79|5.77|0.53|0.55|3.62|4|345.83|3237.95|2400.91|9.08|
|工业富联|601138.SH|2023-10-23|2890.48|2885.52|14.4|14.2|2.28|2.28|18.81|6.1|0.56|0.59|3.42|3.78|365.68|3394.89|2557.85|9.68|
|工业富联|601138.SH|2023-10-20|3212.31|3206.8|16|15.78|2.54|2.54|20.91|6.78|0.63|0.65|3.08|3.4|406.4|3716.72|2879.68|10.89|
|工业富联|601138.SH|2023-10-19|3283.82|3278.19|16.36|16.13|2.6|2.59|21.37|6.93|0.64|0.67|3.01|3.33|415.45|3788.23|2951.2|11.16|
|工业富联|601138.SH|2023-10-18|3361.3|3355.54|16.75|16.51|2.66|2.65|21.88|7.1|0.66|0.68|2.94|3.25|425.25|3865.71|3028.67|11.46|
|工业富联|601138.SH|2023-10-17|3432.82|3426.93|17.1|16.86|2.71|2.71|22.34|7.25|0.67|0.7|2.88|3.18|434.3|3937.23|3100.19|11.73|
|工业富联|601138.SH|2023-10-16|3460.63|3454.7|17.24|17|2.74|2.73|22.52|7.31|0.68|0.7|2.86|3.16|437.81|3965.04|3128|11.83|
|工业富联|601138.SH|2023-10-13|3552.01|3545.92|17.7|17.44|2.81|2.8|23.12|7.5|0.69|0.72|2.78|3.08|449.37|4056.42|3219.39|12.18|
|工业富联|601138.SH|2023-10-12|3724.85|3718.46|18.56|18.29|2.94|2.94|24.24|7.87|0.73|0.76|2.66|2.93|471.24|4229.26|3392.22|12.83|
|工业富联|601138.SH|2023-10-11|3808.28|3801.75|18.97|18.7|3.01|3.01|24.78|8.04|0.74|0.77|2.6|2.87|481.8|4312.69|3475.66|13.15|
|工业富联|601138.SH|2023-10-10|3746.68|3740.25|18.67|18.4|2.96|2.96|24.38|7.91|0.73|0.76|2.64|2.92|474|4251.09|3414.05|12.92|
|工业富联|601138.SH|2023-10-09|3826.14|3819.58|19.06|18.79|3.02|3.02|24.9|8.08|0.75|0.78|2.59|2.86|484.06|4330.55|3493.51|13.22|
|工业富联|601138.SH|2023-09-28|3913.55|3906.84|19.5|19.22|3.09|3.09|25.47|8.26|0.76|0.79|2.53|2.79|495.11|4417.96|3580.92|13.55|
|工业富联|601138.SH|2023-09-27|3933.42|3926.36|19.6|19.32|3.11|3.11|25.6|8.31|0.77|0.8|2.51|2.78|497.63|4437.83|3600.79|13.62|
|工业富联|601138.SH|2023-09-26|3919.51|3912.48|19.53|19.25|3.1|3.09|25.51|8.28|0.77|0.79|2.52|2.79|495.87|4423.92|3586.88|13.57|
|工业富联|601138.SH|2023-09-25|3832.1|3825.22|19.09|18.82|3.03|3.03|24.94|8.09|0.75|0.78|2.58|2.85|484.81|4336.51|3499.47|13.24|
|工业富联|601138.SH|2023-09-22|3961.23|3954.12|19.73|19.45|3.13|3.13|25.78|8.37|0.77|0.8|2.5|2.76|501.15|4465.64|3628.6|13.73|
|工业富联|601138.SH|2023-09-21|3637.42|3630.89|18.12|17.86|2.88|2.87|23.67|7.68|0.71|0.74|2.72|3|460.18|4141.83|3304.79|12.5|
|工业富联|601138.SH|2023-09-20|3655.3|3648.74|18.21|17.95|2.89|2.89|23.79|7.72|0.71|0.74|2.71|2.99|462.44|4159.71|3322.67|12.57|
|工业富联|601138.SH|2023-09-19|3671.19|3664.6|18.29|18.03|2.9|2.9|23.89|7.75|0.72|0.74|2.69|2.98|464.45|4175.6|3338.56|12.63|
|工业富联|601138.SH|2023-09-18|3635.43|3628.91|18.11|17.85|2.87|2.87|23.66|7.68|0.71|0.74|2.72|3.01|459.93|4139.84|3302.8|12.49|
|工业富联|601138.SH|2023-09-15|3601.66|3595.2|17.94|17.69|2.85|2.84|23.44|7.61|0.7|0.73|2.75|3.03|455.66|4106.07|3269.03|12.37|
|工业富联|601138.SH|2023-09-14|3693.04|3686.41|18.4|18.14|2.92|2.92|24.03|7.8|0.72|0.75|2.68|2.96|467.22|4197.45|3360.41|12.71|
|工业富联|601138.SH|2023-09-13|3746.68|3739.96|18.67|18.4|2.96|2.96|24.38|7.91|0.73|0.76|2.64|2.92|474|4251.09|3414.05|12.92|
|工业富联|601138.SH|2023-09-12|3830.11|3823.24|19.08|18.81|3.03|3.02|24.93|8.09|0.75|0.78|2.58|2.85|484.56|4334.52|3497.49|13.23|
|工业富联|601138.SH|2023-09-11|3865.87|3858.94|19.26|18.99|3.06|3.05|25.16|8.16|0.76|0.78|2.56|2.83|489.08|4370.28|3533.25|13.37|
|工业富联|601138.SH|2023-09-08|3790.52|3783.58|18.88|18.62|3|2.99|24.67|8.01|0.74|0.77|2.61|2.88|479.55|4294.93|3457.89|13.08|
|工业富联|601138.SH|2023-09-07|3814.36|3807.38|19|18.73|3.01|3.01|24.82|8.06|0.75|0.77|2.59|2.86|482.56|4318.77|3481.73|13.17|
|工业富联|601138.SH|2023-09-06|4017|4009.64|20.01|19.73|3.17|3.17|26.14|8.48|0.78|0.81|2.46|2.72|508.2|4521.41|3684.37|13.94|
|工业富联|601138.SH|2023-09-05|4034.88|4027.49|20.1|19.82|3.19|3.19|26.26|8.52|0.79|0.82|2.45|2.71|510.46|4539.29|3702.25|14.01|
|工业富联|601138.SH|2023-09-04|4169.97|4162.34|20.77|20.48|3.3|3.29|27.14|8.81|0.81|0.85|2.37|2.62|527.55|4674.38|3837.34|14.52|
|工业富联|601138.SH|2023-09-01|4221.62|4213.89|21.03|20.73|3.34|3.33|27.47|8.92|0.82|0.86|2.34|2.59|534.09|4726.03|3888.99|14.71|
|工业富联|601138.SH|2023-08-31|4352.74|4344.77|21.68|21.38|3.44|3.44|28.33|9.19|0.85|0.88|2.27|2.51|550.68|4857.15|4020.11|15.21|
|工业富联|601138.SH|2023-08-30|4330.89|4322.96|21.58|21.27|3.42|3.42|28.19|9.15|0.85|0.88|2.28|2.52|547.91|4835.3|3998.26|15.13|
|工业富联|601138.SH|2023-08-29|4289.17|4281.32|21.37|21.06|3.39|3.39|27.91|9.06|0.84|0.87|2.31|2.55|542.63|4793.58|3956.54|14.97|
|工业富联|601138.SH|2023-08-28|4108.38|4100.86|20.47|20.18|3.25|3.24|26.74|8.68|0.8|0.83|2.41|2.66|519.76|4612.79|3775.76|14.28|
|工业富联|601138.SH|2023-08-25|4036.86|4029.47|20.11|19.82|3.19|3.19|26.27|8.53|0.79|0.82|2.45|2.71|510.71|4541.27|3704.24|14.01|
|工业富联|601138.SH|2023-08-24|4456.05|4447.89|22.2|21.88|3.52|3.52|29|9.41|0.87|0.9|2.22|2.45|563.75|4960.46|4123.42|15.6|
|工业富联|601138.SH|2023-08-23|4239.5|4231.74|21.12|20.82|3.35|3.35|27.59|8.95|0.83|0.86|2.33|2.58|536.35|4743.91|3906.87|14.78|
|工业富联|601138.SH|2023-08-22|4460.02|4451.86|22.22|21.9|3.53|3.52|29.03|9.42|0.87|0.9|2.22|2.45|564.25|4964.43|4127.39|15.61|
|工业富联|601138.SH|2023-08-21|4054.74|4047.32|20.2|19.91|3.2|3.2|26.39|8.56|0.79|0.82|2.44|2.69|512.98|4559.15|3722.12|14.08|
|工业富联|601138.SH|2023-08-18|3993.16|3985.85|19.89|19.61|3.16|3.15|25.99|8.43|0.78|0.81|2.48|2.74|505.19|4497.57|3660.53|13.85|
|工业富联|601138.SH|2023-08-17|4154.08|4146.47|20.69|20.4|3.28|3.28|27.03|8.77|0.81|0.84|2.38|2.63|525.54|4658.49|3821.45|14.46|
|工业富联|601138.SH|2023-08-16|4150.1|4137.32|20.68|20.38|3.28|3.28|27.01|8.76|0.81|0.84|2.38|2.63|525.04|4654.51|3817.48|14.44|
|工业富联|601138.SH|2023-08-15|4249.43|4236.35|21.17|20.87|3.36|3.36|27.66|8.97|0.83|0.86|2.33|2.57|537.61|4753.85|3916.81|14.82|
|工业富联|601138.SH|2023-08-14|4251.42|4238.33|21.18|20.88|3.36|3.36|27.67|8.98|0.83|0.86|2.33|2.57|537.86|4755.83|3918.79|14.82|
|工业富联|601138.SH|2023-08-11|4271.29|4258.14|21.28|20.98|3.38|3.38|27.8|9.02|0.83|0.87|2.32|2.56|540.37|4775.7|3938.66|14.9|
|工业富联|601138.SH|2023-08-10|4271.29|4258.14|21.28|20.98|3.38|3.38|27.8|9.02|0.83|0.87|2.32|2.56|540.37|4775.7|3938.66|14.9|
|工业富联|601138.SH|2023-08-09|4420.29|4406.68|22.02|21.71|3.49|3.49|28.77|9.34|0.86|0.9|2.24|2.47|559.22|4924.7|4087.66|15.46|
|工业富联|601138.SH|2023-08-08|4803.71|4788.92|23.93|24.08|3.63|3.96|31.26|13.94|0.94|0.94|2.06|2.27|567.47|5305.81|4503.33|17.04|
|工业富联|601138.SH|2023-08-07|4962.64|4947.36|24.72|24.88|3.75|4.09|32.3|14.4|0.97|0.97|1.99|2.2|586.25|5464.74|4662.26|17.64|
|工业富联|601138.SH|2023-08-04|4722.26|4707.72|23.53|23.68|3.57|3.89|30.73|13.71|0.92|0.92|2.09|2.31|557.85|5224.36|4421.87|16.73|
|工业富联|601138.SH|2023-08-03|4469.95|4456.19|22.27|22.41|3.38|3.69|29.09|12.97|0.87|0.87|2.21|2.44|528.05|4972.05|4169.57|15.77|
|工业富联|601138.SH|2023-08-02|4434.19|4420.54|22.09|22.23|3.35|3.66|28.86|12.87|0.87|0.86|2.23|2.46|523.82|4936.29|4133.81|15.64|
|工业富联|601138.SH|2023-08-01|4503.73|4489.86|22.44|22.58|3.41|3.71|29.31|13.07|0.88|0.88|2.2|2.43|532.04|5005.83|4203.34|15.9|
|工业富联|601138.SH|2023-07-31|4436.18|4422.52|22.1|22.24|3.36|3.66|28.87|12.88|0.87|0.87|2.23|2.46|524.06|4938.28|4135.8|15.65|
|工业富联|601138.SH|2023-07-28|4422.27|4408.66|22.03|22.17|3.35|3.65|28.78|12.84|0.86|0.86|2.24|2.47|522.41|4924.37|4121.89|15.59|
|工业富联|601138.SH|2023-07-27|4505.71|4491.84|22.45|22.59|3.41|3.41|29.32|13.08|0.88|0.88|2.2|2.2|532.27|5007.81|4205.33|15.91|
|工业富联|601138.SH|2023-07-26|4618.95|4604.73|23.01|23.16|3.49|3.49|30.06|13.41|0.9|0.9|2.14|2.14|545.65|5121.05|4318.57|16.34|
|工业富联|601138.SH|2023-07-25|4767.95|4753.27|23.75|23.9|3.61|3.61|31.03|13.84|0.93|0.93|2.07|2.07|563.25|5270.05|4467.57|16.9|
|工业富联|601138.SH|2023-07-24|4700.4|4685.93|23.42|23.57|3.56|3.56|30.59|13.64|0.92|0.92|2.1|2.1|555.27|5202.5|4400.02|16.64|
|工业富联|601138.SH|2023-07-21|4577.23|4563.14|22.8|22.95|3.46|3.46|29.79|13.29|0.89|0.89|2.16|2.16|540.72|5079.33|4276.85|16.18|
|工业富联|601138.SH|2023-07-20|4618.95|4604.73|23.01|23.16|3.49|3.49|30.06|13.41|0.9|0.9|2.14|2.14|545.65|5121.05|4318.57|16.34|
|工业富联|601138.SH|2023-07-19|4984.49|4969.15|24.83|24.99|3.77|3.77|32.44|14.47|0.97|0.97|1.98|1.98|588.83|5486.59|4684.11|17.72|
|工业富联|601138.SH|2023-07-18|5071.91|5056.29|25.27|25.43|3.84|3.84|33.01|14.72|0.99|0.99|1.95|1.95|599.16|5574.01|4771.52|18.05|
|工业富联|601138.SH|2023-07-17|5187.13|5171.16|25.84|26.01|3.92|3.92|33.76|15.06|1.01|1.01|1.91|1.91|612.77|5689.23|4886.75|18.49|
|工业富联|601138.SH|2023-07-14|5415.6|5398.92|26.98|27.15|4.1|4.1|35.24|15.72|1.06|1.06|1.83|1.83|639.76|5917.7|5115.21|19.35|
|工业富联|601138.SH|2023-07-13|4922.91|4907.75|24.52|24.68|3.72|3.72|32.04|14.29|0.96|0.96|2.01|2.01|581.55|5425.01|4622.53|17.49|
|工业富联|601138.SH|2023-07-12|4475.91|4462.13|22.3|22.44|3.39|3.39|29.13|12.99|0.87|0.87|2.21|2.21|528.75|4978.01|4175.53|15.8|
|工业富联|601138.SH|2023-07-11|4815.63|4800.8|23.99|24.14|3.64|3.64|31.34|13.98|0.94|0.94|2.05|2.05|568.88|5317.73|4515.25|17.08|
|工业富联|601138.SH|2023-07-10|4728.22|4713.66|23.55|23.71|3.58|3.58|30.77|13.72|0.92|0.92|2.09|2.09|558.55|5230.32|4427.83|16.75|
|工业富联|601138.SH|2023-07-07|4700.4|4685.93|23.42|23.57|3.56|3.56|30.59|13.64|0.92|0.92|2.1|2.1|555.27|5202.5|4400.02|16.64|
|工业富联|601138.SH|2023-07-06|4744.11|4729.5|23.63|23.79|3.59|3.59|30.87|13.77|0.93|0.93|2.08|2.08|560.43|5246.21|4443.73|16.81|
|工业富联|601138.SH|2023-07-05|4740.14|4725.54|23.61|23.77|3.59|3.59|30.85|13.76|0.93|0.92|2.09|2.09|559.96|5242.24|4439.75|16.8|
|工业富联|601138.SH|2023-07-04|4882.3|4867.26|24.32|24.48|3.69|3.69|31.77|14.17|0.95|0.95|2.03|2.03|576.76|5384.4|4581.92|17.33|
|工业富联|601138.SH|2023-07-03|4840.59|4825.68|24.11|24.27|3.66|3.66|31.5|14.05|0.95|0.94|2.04|2.04|571.83|5342.69|4540.21|17.18|
|工业富联|601138.SH|2023-06-30|5005.45|4990.03|24.94|25.1|3.79|3.79|32.58|14.53|0.98|0.98|1.98|1.98|591.31|5507.55|4705.07|17.8|
|工业富联|601138.SH|2023-06-29|4727.37|4712.81|23.55|23.7|3.58|3.58|30.77|13.72|0.92|0.92|2.09|2.09|558.45|5229.47|4426.99|16.75|
|工业富联|601138.SH|2023-06-28|4564.49|4550.44|22.74|22.88|3.45|3.45|29.71|13.25|0.89|0.89|2.17|2.17|539.21|5066.59|4264.11|16.13|
|工业富联|601138.SH|2023-06-27|4570.45|4556.38|22.77|22.91|3.46|3.46|29.74|13.27|0.89|0.89|2.16|2.16|539.92|5072.55|4270.07|16.15|
|工业富联|601138.SH|2023-06-26|4586.34|4571.54|22.85|22.99|3.47|3.47|29.85|13.31|0.9|0.89|2.16|2.16|541.8|5088.44|4285.96|16.21|
|工业富联|601138.SH|2023-06-21|4866.41|4850.71|24.24|24.4|3.68|3.68|31.67|14.12|0.95|0.95|2.03|2.03|574.88|5368.51|4566.03|17.27|
|工业富联|601138.SH|2023-06-20|5170.31|5153.63|25.76|25.92|3.91|3.91|33.65|15.01|1.01|1.01|1.91|1.91|610.78|5672.41|4869.93|18.42|
|工业富联|601138.SH|2023-06-19|5255.72|5238.76|26.18|26.35|3.98|3.98|34.2|15.25|1.03|1.03|1.88|1.88|620.87|5757.82|4955.34|18.75|
|工业富联|601138.SH|2023-06-16|4779.01|4763.59|23.81|23.96|3.62|3.62|31.1|13.87|0.93|0.93|2.07|2.07|564.56|5281.11|4478.63|16.94|
|工业富联|601138.SH|2023-06-15|4496.96|4482.45|22.4|22.55|3.4|3.4|29.27|13.05|0.88|0.88|2.2|2.2|531.24|4999.06|4196.58|15.88|
|工业富联|601138.SH|2023-06-14|4526.75|4512.15|22.55|22.7|3.42|3.42|29.46|13.14|0.88|0.88|2.19|2.19|534.76|5028.85|4226.37|15.99|
|工业富联|601138.SH|2023-06-13|4373.81|4359.7|21.79|21.93|3.31|3.31|28.46|12.7|0.85|0.85|2.26|2.26|516.69|4875.91|4073.43|15.41|
|工业富联|601138.SH|2023-06-12|4240.73|4227.04|21.13|21.26|3.21|3.21|27.6|12.31|0.83|0.83|2.33|2.33|500.97|4742.83|3940.35|14.91|
|工业富联|601138.SH|2023-06-09|3901.07|3888.48|19.43|19.56|2.95|2.95|25.39|11.32|0.76|0.76|2.54|2.54|460.84|4403.17|3600.69|13.62|
|工业富联|601138.SH|2023-06-08|3545.53|3534.09|17.66|17.78|2.68|2.68|23.07|10.29|0.69|0.69|2.79|2.79|418.84|4047.63|3245.14|12.28|
|工业富联|601138.SH|2023-06-07|3581.28|3569.72|17.84|17.96|2.71|2.71|23.31|10.39|0.7|0.7|2.76|2.76|423.06|4083.38|3280.9|12.41|
|工业富联|601138.SH|2023-06-06|3619.02|3607.34|18.03|18.14|2.74|2.74|23.55|10.5|0.71|0.71|2.73|2.73|427.52|4121.12|3318.64|12.55|
|工业富联|601138.SH|2023-06-05|3760.05|3747.91|18.73|18.85|2.84|2.84|24.47|10.91|0.73|0.73|2.63|2.63|444.18|4262.15|3459.66|13.09|
|工业富联|601138.SH|2023-06-02|3541.55|3530.13|17.64|17.76|2.68|2.68|23.05|10.28|0.69|0.69|2.79|2.79|418.37|4043.66|3241.17|12.26|
|工业富联|601138.SH|2023-06-01|3559.43|3547.94|17.73|17.85|2.69|2.69|23.16|10.33|0.7|0.69|2.78|2.78|420.48|4061.53|3259.05|12.33|
|工业富联|601138.SH|2023-05-31|3585.25|3573.68|17.86|17.98|2.71|2.71|23.33|10.41|0.7|0.7|2.76|2.76|423.53|4087.35|3284.87|12.43|
|工业富联|601138.SH|2023-05-30|3581.28|3569.72|17.84|17.96|2.71|2.71|23.31|10.39|0.7|0.7|2.76|2.76|423.06|4083.38|3280.9|12.41|
|工业富联|601138.SH|2023-05-29|3555.46|3543.98|17.71|17.83|2.69|2.69|23.14|10.32|0.69|0.69|2.78|2.78|420.01|4057.56|3255.08|12.31|
|工业富联|601138.SH|2023-05-26|3334.98|3324.22|16.61|16.72|2.52|2.52|21.7|9.68|0.65|0.65|2.97|2.97|393.97|3837.08|3034.6|11.48|
|工业富联|601138.SH|2023-05-25|3237.65|3227.2|16.13|16.23|2.45|2.45|21.07|9.4|0.63|0.63|3.06|3.06|382.47|3739.75|2937.27|11.11|
|工业富联|601138.SH|2023-05-24|2943.68|2934.18|14.66|14.76|2.23|2.23|19.16|8.54|0.58|0.57|3.36|3.36|347.74|3445.78|2643.3|10|
|工业富联|601138.SH|2023-05-23|3025.12|3015.36|15.07|15.17|2.29|2.29|19.69|8.78|0.59|0.59|3.27|3.27|357.36|3527.22|2724.74|10.31|
|工业富联|601138.SH|2023-05-22|3060.87|3050.99|15.25|15.35|2.32|2.32|19.92|8.88|0.6|0.6|3.23|3.23|361.59|3562.97|2760.49|10.44|
|工业富联|601138.SH|2023-05-19|3209.84|3199.49|15.99|16.09|2.43|2.43|20.89|9.32|0.63|0.63|3.08|3.08|379.19|3711.95|2909.46|11.01|
|工业富联|601138.SH|2023-05-18|3247.58|3237.1|16.18|16.28|2.46|2.46|21.14|9.43|0.63|0.63|3.05|3.05|383.64|3749.68|2947.2|11.15|
|工业富联|601138.SH|2023-05-17|3088.68|3078.71|15.39|15.49|2.34|2.34|20.1|8.96|0.6|0.6|3.2|3.2|364.87|3590.78|2788.3|10.55|
|工业富联|601138.SH|2023-05-16|2935.74|2926.26|14.63|14.72|2.22|2.22|19.11|8.52|0.57|0.57|3.37|3.37|346.81|3437.84|2635.35|9.97|
|工业富联|601138.SH|2023-05-15|3003.27|2993.58|14.96|15.06|2.27|2.27|19.55|8.72|0.59|0.59|3.29|3.29|354.78|3505.37|2702.89|10.22|
|工业富联|601138.SH|2023-05-12|2852.31|2843.11|14.21|14.3|2.16|2.16|18.56|8.28|0.56|0.56|3.47|3.47|336.95|3354.41|2551.93|9.65|
|工业富联|601138.SH|2023-05-11|2872.17|2862.91|14.31|14.4|2.17|2.17|18.69|8.34|0.56|0.56|3.44|3.44|339.3|3374.28|2571.79|9.73|
|工业富联|601138.SH|2023-05-10|2899.98|2890.62|14.45|14.54|2.19|2.19|18.87|8.42|0.57|0.57|3.41|3.41|342.58|3402.08|2599.6|9.83|
|工业富联|601138.SH|2023-05-09|2919.85|2910.42|14.55|14.64|2.21|2.21|19|8.47|0.57|0.57|3.39|3.39|344.93|3421.95|2619.46|9.91|
|工业富联|601138.SH|2023-05-08|2915.87|2906.46|14.53|14.62|2.21|2.21|18.98|8.46|0.57|0.57|3.39|3.39|344.46|3417.97|2615.49|9.89|
|工业富联|601138.SH|2023-05-05|2933.75|2924.28|14.62|14.71|2.22|2.22|19.09|8.52|0.57|0.57|3.37|3.37|346.57|3435.85|2633.37|9.96|
|工业富联|601138.SH|2023-05-04|3054.91|3045.06|15.22|15.32|2.31|2.31|19.88|8.87|0.6|0.6|3.24|3.24|360.88|3557.01|2754.53|10.42|
|工业富联|601138.SH|2023-04-28|3201.9|3191.57|15.95|16.05|2.42|2.42|20.84|9.29|0.63|0.62|3.09|3.09|378.25|3704|2901.52|10.98|
|工业富联|601138.SH|2023-04-27|3197.93|3187.61|15.93|15.93|2.48|2.48|20.81|20.81|0.62|0.62|3.09|3.09|623.89|3791.44|3097.14|11.72|
|工业富联|601138.SH|2023-04-26|3307.17|3296.5|16.48|16.48|2.56|2.56|21.52|21.52|0.65|0.65|2.99|2.99|645.2|3900.68|3206.39|12.13|
