vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,新易盛2021年1月至2026年7月市盈率TTM历史走势,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|新易盛|300502.SZ|2021-07-21|185.59|135.98|37.74|33.87|5.22|5.38|120.18|870.02|9.29|7.89|0.23|0.53|50.75|185.59|169.02|27.73|
|新易盛|300502.SZ|2021-07-20|189.09|138.54|38.45|34.51|5.32|5.48|122.44|886.42|9.46|8.04|0.23|0.52|51.7|189.09|172.52|28.3|
|新易盛|300502.SZ|2021-07-19|192.29|140.88|39.1|35.09|5.41|5.58|124.51|901.4|9.62|8.17|0.22|0.51|52.58|192.29|175.71|28.83|
|新易盛|300502.SZ|2021-07-16|179|131.15|36.4|32.67|5.03|5.19|115.91|839.12|8.96|7.61|0.24|0.55|48.94|179|162.43|26.65|
|新易盛|300502.SZ|2021-07-15|188.18|137.87|38.27|34.34|5.29|5.46|121.85|882.14|9.42|8|0.23|0.52|51.45|188.18|171.61|28.15|
|新易盛|300502.SZ|2021-07-14|187.47|137.35|38.12|34.21|5.27|5.44|121.39|878.81|9.38|7.97|0.23|0.52|51.26|187.47|170.9|28.04|
|新易盛|300502.SZ|2021-07-13|190.06|139.25|38.65|34.69|5.34|5.51|123.07|890.94|9.51|8.08|0.22|0.52|51.97|190.06|173.48|28.46|
|新易盛|300502.SZ|2021-07-12|185.04|135.57|37.63|33.77|5.2|5.37|119.82|867.4|9.26|7.87|0.23|0.53|50.59|185.04|168.46|27.64|
|新易盛|300502.SZ|2021-07-09|163.54|119.82|33.26|29.84|4.6|4.74|105.89|766.61|8.19|6.95|0.26|0.6|44.72|163.54|146.96|24.11|
|新易盛|300502.SZ|2021-07-08|154.66|113.31|31.45|28.23|4.35|4.48|100.15|725.01|7.74|6.58|0.28|0.64|42.29|154.66|138.09|22.65|
|新易盛|300502.SZ|2021-07-07|150.66|110.38|30.64|27.49|4.24|4.37|97.55|706.24|7.54|6.4|0.28|0.65|41.19|150.66|134.08|22|
|新易盛|300502.SZ|2021-07-06|146.04|107|29.7|26.65|4.11|4.23|94.57|684.6|7.31|6.21|0.29|0.67|39.93|146.04|129.47|21.24|
|新易盛|300502.SZ|2021-07-05|146.7|107.48|29.83|26.77|4.12|4.25|94.99|687.69|7.34|6.24|0.29|0.67|40.11|146.7|130.13|21.35|
|新易盛|300502.SZ|2021-07-02|147.16|107.82|29.92|26.86|4.14|4.27|95.29|689.83|7.37|6.26|0.29|0.67|40.24|147.16|130.58|21.42|
|新易盛|300502.SZ|2021-07-01|150.81|110.49|30.67|27.52|4.24|4.37|97.65|706.95|7.55|6.41|0.28|0.65|41.23|150.81|134.23|22.02|
|新易盛|300502.SZ|2021-06-30|158.46|116.1|32.22|28.92|4.46|4.59|102.61|742.84|7.93|6.74|0.27|0.62|43.33|158.46|141.89|23.28|
|新易盛|300502.SZ|2021-06-29|156.99|115.02|31.93|28.65|4.41|4.55|101.66|735.95|7.86|6.67|0.27|0.63|42.93|156.99|140.42|23.04|
|新易盛|300502.SZ|2021-06-28|158.97|116.47|32.33|29.01|4.47|4.61|102.94|745.22|7.96|6.76|0.27|0.62|43.47|158.97|142.4|23.36|
|新易盛|300502.SZ|2021-06-25|156.03|100.86|31.73|28.48|4.39|4.52|101.03|731.43|7.81|6.63|0.27|0.63|42.66|156.03|139.46|22.88|
|新易盛|300502.SZ|2021-06-24|160.44|103.71|32.63|29.28|4.51|4.65|103.89|752.11|8.03|6.82|0.27|0.61|43.87|160.44|143.87|23.6|
|新易盛|300502.SZ|2021-06-23|163.13|105.45|33.17|29.77|4.59|4.73|105.63|764.71|8.16|6.94|0.26|0.6|44.6|163.13|146.56|24.04|
|新易盛|300502.SZ|2021-06-22|158.67|102.57|32.27|28.96|4.46|4.6|102.74|743.79|7.94|6.75|0.27|0.62|43.38|158.67|142.09|23.31|
|新易盛|300502.SZ|2021-06-21|165.92|107.25|33.74|30.28|4.67|4.81|107.44|777.79|8.3|7.05|0.26|0.59|45.37|165.92|149.35|24.5|
|新易盛|300502.SZ|2021-06-18|165.87|107.22|33.73|30.27|4.66|4.81|107.4|777.55|8.3|7.05|0.26|0.59|45.35|165.87|149.29|24.49|
|新易盛|300502.SZ|2021-06-17|168.35|108.83|34.23|30.72|4.73|4.88|109.01|789.2|8.43|7.16|0.25|0.58|46.03|168.35|151.78|24.9|
|新易盛|300502.SZ|2021-06-16|162.52|105.06|33.05|29.66|4.57|4.71|105.24|761.86|8.13|6.91|0.26|0.61|44.44|162.52|145.95|23.94|
|新易盛|300502.SZ|2021-06-15|163.13|105.45|33.17|29.77|4.59|4.73|105.63|764.71|8.16|6.94|0.26|0.6|44.6|163.13|146.56|24.04|
|新易盛|300502.SZ|2021-06-11|164.8|106.53|33.51|30.08|4.63|4.78|106.71|772.56|8.25|7.01|0.26|0.6|45.06|164.8|148.23|24.32|
|新易盛|300502.SZ|2021-06-10|168.91|109.19|34.35|30.83|4.75|4.9|109.37|791.81|8.45|7.18|0.25|0.58|46.18|168.91|152.34|24.99|
|新易盛|300502.SZ|2021-06-09|168.35|108.83|34.23|30.72|4.73|4.88|109.01|789.2|8.43|7.16|0.25|0.58|46.03|168.35|151.78|24.9|
|新易盛|300502.SZ|2021-06-08|167.59|108.34|34.08|30.59|4.71|4.86|108.52|785.63|8.39|7.12|0.25|0.59|45.82|167.59|151.02|24.78|
|新易盛|300502.SZ|2021-06-07|175.13|113.22|35.61|31.96|4.92|4.94|113.4|820.95|8.77|7.45|0.24||47.88|175.13|158.55|26.01|
|新易盛|300502.SZ|2021-06-04|173.71|112.3|35.32|31.7|4.88|4.9|112.48|814.33|8.69|7.38|0.24||47.5|173.71|157.14|25.78|
|新易盛|300502.SZ|2021-06-03|171.68|110.99|34.91|31.33|4.83|4.84|111.17|804.82|8.59|7.3|0.25||46.94|171.68|155.11|25.45|
|新易盛|300502.SZ|2021-06-02|166.69|107.76|33.9|30.42|4.69|4.7|107.93|781.39|8.34|7.09|0.26||45.58|166.69|150.11|24.63|
|新易盛|300502.SZ|2021-06-01|169.44|109.54|34.46|30.92|4.76|4.77|109.72|794.29|8.48|7.2|0.25||46.33|169.44|152.87|25.08|
|新易盛|300502.SZ|2021-05-31|177.41|114.69|36.08|32.38|4.99|5|114.88|831.64|8.88|7.54|0.24||48.51|177.41|160.83|26.39|
|新易盛|300502.SZ|2021-05-28|172.05|111.23|34.99|31.4|4.84|4.84|111.41|806.52|8.61|7.31|0.25|0.25|47.04|172.05|155.47|25.51|
|新易盛|300502.SZ|2021-05-27|170.16|110.01|34.6|31.05|4.78|4.79|110.19|797.69|8.52|7.23|0.25|0.25|46.53|170.16|153.59|25.2|
|新易盛|300502.SZ|2021-05-26|156.15|100.95|31.75|28.5|4.39|4.4|101.11|731.98|7.82|6.64|0.27|0.27|42.69|156.15|139.57|22.9|
|新易盛|300502.SZ|2021-05-25|156.15|100.95|31.75|28.5|4.39|4.4|101.11|731.98|7.82|6.64|0.27|0.27|42.69|156.15|139.57|22.9|
|新易盛|300502.SZ|2021-05-24|149.34|96.55|30.37|27.25|4.2|4.21|96.7|700.06|7.47|6.35|0.28|0.28|40.83|149.34|132.76|21.78|
|新易盛|300502.SZ|2021-05-21|150.68|97.41|30.64|27.5|4.24|4.24|97.57|706.34|7.54|6.41|0.28|0.28|41.2|150.68|134.1|22|
|新易盛|300502.SZ|2021-05-20|150.64|97.39|30.63|27.49|4.24|4.24|97.54|706.17|7.54|6.4|0.28|0.28|41.19|150.64|134.07|21.99|
|新易盛|300502.SZ|2021-05-19|146.69|94.84|29.83|26.77|4.12|4.12|94.99|687.66|7.34|6.24|0.29|0.29|40.11|146.69|130.12|21.35|
|新易盛|300502.SZ|2021-05-18|147.96|95.66|30.09|27|4.16|4.16|95.81|693.6|7.41|6.29|0.29|0.29|40.46|147.96|131.39|21.55|
|新易盛|300502.SZ|2021-05-17|144.88|93.34|29.46|26.44|4.07|4.07|93.82|679.17|7.25|6.16|0.29|0.29|39.61|144.88|128.31|21.05|
|新易盛|300502.SZ|2021-05-14|144.12|92.85|29.31|26.3|4.05|4.05|93.32|675.61|7.21|6.13|0.3|0.3|39.41|144.12|127.55|20.93|
|新易盛|300502.SZ|2021-05-13|139.48|89.86|28.36|25.46|3.92|3.92|90.32|653.87|6.98|5.93|0.31|0.31|38.14|139.48|122.91|20.16|
|新易盛|300502.SZ|2021-05-12|131.01|84.4|26.64|23.91|3.68|3.68|84.83|614.14|6.56|5.57|0.32|0.32|35.82|131.01|114.44|18.77|
|新易盛|300502.SZ|2021-05-11|131.41|84.66|26.72|23.98|3.69|3.69|85.09|616.01|6.58|5.59|0.32|0.32|35.93|131.41|114.83|18.84|
|新易盛|300502.SZ|2021-05-10|129.31|83.3|26.29|23.6|3.64|3.64|83.73|606.16|6.47|5.5|0.33|0.33|35.36|129.31|112.73|18.49|
|新易盛|300502.SZ|2021-05-07|133.94|86.29|27.24|24.44|3.77|3.77|86.73|627.89|6.7|5.69|0.32|0.32|36.62|133.94|117.37|19.26|
|新易盛|300502.SZ|2021-05-06|140.1|90.26|28.49|25.57|3.94|3.94|90.72|656.76|7.01|5.96|0.3|0.3|38.31|140.1|123.53|20.27|
|新易盛|300502.SZ|2021-04-30|139.88|90.12|28.45|25.53|3.93|3.93|90.58|655.74|7|5.95|0.3|0.3|38.25|139.88|123.31|20.23|
|新易盛|300502.SZ|2021-04-29|144.12|92.85|29.31|26.3|4.05|4.05|93.32|675.61|7.21|6.13|0.3|0.3|39.41|144.12|127.55|20.93|
|新易盛|300502.SZ|2021-04-28|145.21|93.55|29.53|26.5|4.08|4.08|94.03|680.7|7.27|6.17|0.29|0.29|39.7|145.21|128.63|21.1|
|新易盛|300502.SZ|2021-04-27|144.52|93.11|29.39|26.37|4.06|4.06|93.58|677.47|7.23|6.14|0.29|0.29|39.52|144.52|127.95|20.99|
|新易盛|300502.SZ|2021-04-26|147.74|95.18|30.04|26.96|4.15|4.15|95.67|692.58|7.39|6.28|0.29|0.29|40.4|147.74|131.17|21.52|
|新易盛|300502.SZ|2021-04-23|152.31|98.12|30.97|27.8|4.28|4.28|98.62|713.98|7.62|6.47|0.28|0.28|41.64|152.31|135.73|22.27|
|新易盛|300502.SZ|2021-04-22|155.6|103.76|73.1|31.64|9.46|4.52|142.13|-206.99|13.36|7.79|0.27|0.27|74.11|156.73|156.22|56.83|
|新易盛|300502.SZ|2021-04-21|150.6|100.42|70.75|30.63|9.16|4.37|137.57|-200.34|12.93|7.54|0.28|0.28|71.73|151.73|151.22|55.01|
|新易盛|300502.SZ|2021-04-20|152.89|101.94|71.83|31.09|9.3|4.44|139.65|-203.38|13.12|7.65|0.28|0.28|72.82|154.02|153.5|55.84|
|新易盛|300502.SZ|2021-04-19|155.1|103.42|72.86|31.54|9.43|4.5|141.67|-206.32|13.31|7.76|0.27|0.27|73.87|156.23|155.71|56.64|
|新易盛|300502.SZ|2021-04-16|151.8|101.22|71.32|30.87|9.23|4.41|138.66|-201.93|13.03|7.6|0.28|0.28|72.3|152.93|152.42|55.44|
|新易盛|300502.SZ|2021-04-15|147.53|98.37|69.31|30|8.97|4.28|134.76|-196.25|12.66|7.38|0.29|0.29|70.27|148.66|148.14|53.89|
|新易盛|300502.SZ|2021-04-14|148.9|99.29|69.95|30.28|9.05|4.32|136.01|-198.08|12.78|7.45|0.29|0.29|70.92|150.03|149.52|54.39|
|新易盛|300502.SZ|2021-04-13|148|98.68|69.53|30.1|9|4.3|135.19|-196.87|12.71|7.41|0.29|0.29|70.49|149.13|148.61|54.06|
|新易盛|300502.SZ|2021-04-12|149.74|99.84|70.35|30.45|9.1|4.35|136.77|-199.19|12.85|7.49|0.28|0.28|71.32|150.87|150.35|54.69|
|新易盛|300502.SZ|2021-04-09|156.11|104.09|73.34|31.75|9.49|4.53|142.6|-207.67|13.4|7.81|0.27|0.27|74.35|157.24|156.73|57.01|
|新易盛|300502.SZ|2021-04-08|156.83|104.58|73.68|31.89|9.54|4.55|143.26|-208.63|13.46|7.85|0.27|0.27|74.7|157.96|157.45|57.27|
|新易盛|300502.SZ|2021-04-07|161.18|107.47|75.72|32.78|9.8|4.68|147.23|-214.41|13.84|8.07|0.26|0.26|76.77|162.31|161.8|58.85|
|新易盛|300502.SZ|2021-04-06|159.73|106.51|75.04|32.48|9.71|4.64|145.91|-212.49|13.71|7.99|0.27|0.27|76.08|160.86|160.35|58.33|
|新易盛|300502.SZ|2021-04-02|163.25|108.85|76.69|33.2|9.93|4.74|149.12|-217.16|14.01|8.17|0.26|0.26|77.75|164.38|163.86|59.61|
|新易盛|300502.SZ|2021-04-01|154.05|102.72|72.37|31.33|9.37|4.47|140.71|-204.92|13.22|7.71|0.28|0.28|73.37|155.18|154.66|56.26|
|新易盛|300502.SZ|2021-03-31|147.74|98.51|69.41|35.03|8.98|4.47|134.96|-196.54|12.68|8.07|0.29|0.29|101.01|148.87|148.36|53.97|
|新易盛|300502.SZ|2021-03-30|148.97|99.34|69.99|35.33|9.06|4.51|136.08|-198.18|12.79|8.14|0.29|0.29|101.85|150.1|149.59|54.41|
|新易盛|300502.SZ|2021-03-29|148.83|99.24|69.92|35.29|9.05|4.5|135.95|-197.98|12.78|8.13|0.29|0.29|101.75|149.96|149.45|54.36|
|新易盛|300502.SZ|2021-03-26|151.69|101.15|71.26|35.97|9.22|4.59|138.56|-201.79|13.02|8.28|0.28|0.28|103.71|152.82|152.31|55.4|
|新易盛|300502.SZ|2021-03-25|141.77|94.53|66.6|33.62|8.62|4.29|129.5|-188.59|12.17|7.74|0.3|0.3|96.92|142.9|142.38|51.79|
|新易盛|300502.SZ|2021-03-24|137.75|91.85|64.71|32.66|8.37|4.17|125.82|-183.24|11.82|7.52|0.31|0.31|94.17|138.88|138.36|50.33|
|新易盛|300502.SZ|2021-03-23|147.31|98.22|69.21|34.93|8.96|4.46|134.56|-195.96|12.65|8.04|0.29|0.29|100.71|148.44|147.93|53.81|
|新易盛|300502.SZ|2021-03-22|144.63|96.44|67.95|34.29|8.79|4.38|132.11|-192.39|12.42|7.9|0.29|0.29|98.88|145.76|145.25|52.83|
|新易盛|300502.SZ|2021-03-19|142.53|95.04|66.96|33.8|8.67|4.31|130.19|-189.6|12.24|7.78|0.3|0.3|97.44|143.66|143.14|52.07|
|新易盛|300502.SZ|2021-03-18|144.34|96.24|67.81|34.23|8.78|4.37|131.84|-192.01|12.39|7.88|0.29|0.29|98.68|145.47|144.96|52.73|
|新易盛|300502.SZ|2021-03-17|142.67|95.13|67.03|33.83|8.67|4.32|130.32|-189.79|12.25|7.79|0.3|0.3|97.54|143.8|143.29|52.12|
|新易盛|300502.SZ|2021-03-16|139.7|93.15|65.63|33.13|8.49|4.23|127.61|-185.84|11.99|7.63|0.3|0.3|95.51|140.83|140.32|51.04|
|新易盛|300502.SZ|2021-03-15|141.95|94.65|66.69|33.66|8.63|4.3|129.66|-188.83|12.19|7.75|0.3|0.3|97.04|143.08|142.57|51.86|
|新易盛|300502.SZ|2021-03-12|145.79|97.21|68.49|34.57|8.86|4.41|133.17|-193.94|12.52|7.96|0.29|0.29|99.67|146.92|146.4|53.26|
|新易盛|300502.SZ|2021-03-11|149.59|99.75|70.28|35.47|9.1|4.53|136.64|-198.99|12.84|8.17|0.28|0.28|102.27|150.72|150.21|54.64|
|新易盛|300502.SZ|2021-03-10|147.27|98.2|69.19|34.92|8.95|4.46|134.52|-195.91|12.64|8.04|0.29|0.29|100.68|148.4|147.89|53.8|
|新易盛|300502.SZ|2021-03-09|149.74|99.84|70.35|35.51|9.1|4.53|136.77|-199.19|12.85|8.18|0.28|0.28|102.37|150.87|150.35|54.69|
|新易盛|300502.SZ|2021-03-08|155.82|103.9|73.2|36.95|9.47|4.72|142.33|-207.28|13.38|8.51|0.27|0.27|106.53|156.95|156.44|56.9|
|新易盛|300502.SZ|2021-03-05|164.62|109.77|77.34|39.04|10.01|4.98|150.37|-218.99|14.13|8.99|0.26|0.26|112.55|165.75|165.24|60.11|
|新易盛|300502.SZ|2021-03-04|162.92|108.63|76.54|38.63|9.91|4.93|148.82|-216.73|13.99|8.9|0.26|0.26|111.38|164.05|163.54|59.49|
|新易盛|300502.SZ|2021-03-03|170.92|113.97|80.3|40.53|10.39|5.17|156.13|-227.37|14.67|9.33|0.25|0.25|116.85|172.05|171.54|62.4|
|新易盛|300502.SZ|2021-03-02|169.11|112.76|79.45|40.1|10.28|5.12|154.48|-224.97|14.52|9.24|0.25|0.25|115.62|170.24|169.73|61.74|
|新易盛|300502.SZ|2021-03-01|173.5|115.69|81.51|41.14|10.55|5.25|158.48|-230.8|14.89|9.47|0.25|0.25|118.61|174.63|174.11|63.33|
|新易盛|300502.SZ|2021-02-26|166.9|111.29|78.41|39.58|10.15|5.05|152.46|-222.03|14.33|9.12|0.26|0.26|114.11|168.03|167.52|60.94|
|新易盛|300502.SZ|2021-02-25|174.26|116.19|81.87|41.32|10.59|5.27|159.17|-231.81|14.96|9.52|0.24|0.24|119.13|175.39|174.87|63.61|
|新易盛|300502.SZ|2021-02-24|177.55|118.39|83.41|42.1|10.8|5.37|162.18|-236.19|15.24|9.7|0.24|0.24|121.39|178.68|178.17|64.81|
|新易盛|300502.SZ|2021-02-23|175.52|117.04|82.46|41.62|10.67|5.31|160.33|-233.49|15.07|9.59|0.24|0.24|120|176.65|176.14|64.07|
|新易盛|300502.SZ|2021-02-22|178.86|119.26|84.03|42.41|10.87|5.41|163.38|-237.93|15.35|9.77|0.24|0.24|122.28|179.99|179.47|65.28|
|新易盛|300502.SZ|2021-02-19|186.35|124.26|87.55|44.19|11.33|5.64|170.22|-247.9|16|10.18|0.23|0.23|127.4|187.48|186.97|68.01|
|新易盛|300502.SZ|2021-02-18|180.41|120.3|84.76|42.78|10.97|5.46|164.8|-240|15.49|9.85|0.24|0.24|123.34|181.54|181.03|65.85|
|新易盛|300502.SZ|2021-02-10|179.73|119.84|84.44|42.62|10.93|5.44|164.17|-239.08|15.43|9.82|0.24|0.24|122.87|180.86|180.34|65.6|
|新易盛|300502.SZ|2021-02-09|172.95|115.32|81.25|41.01|10.52|5.23|157.98|-230.07|14.85|9.45|0.25|0.25|118.24|174.08|173.57|63.14|
|新易盛|300502.SZ|2021-02-08|172.63|115.11|81.1|40.93|10.5|5.22|157.68|-229.64|14.82|9.43|0.25|0.25|118.02|173.76|173.24|63.02|
|新易盛|300502.SZ|2021-02-05|169.44|112.98|79.6|40.18|10.3|5.13|154.77|-225.4|14.55|9.25|0.25|0.25|115.84|170.57|170.06|61.86|
|新易盛|300502.SZ|2021-02-04|177.55|118.39|83.41|42.1|10.8|5.37|162.18|-236.19|15.24|9.7|0.24|0.24|121.39|178.68|178.17|64.81|
|新易盛|300502.SZ|2021-02-03|187.77|125.2|88.21|44.52|11.42|5.68|171.51|-249.78|16.12|10.25|0.23|0.23|128.37|188.9|188.38|68.53|
|新易盛|300502.SZ|2021-02-02|193.13|128.78|90.73|45.79|11.74|5.85|176.41|-256.91|16.58|10.55|0.22|0.22|132.03|194.26|193.74|70.48|
|新易盛|300502.SZ|2021-02-01|201.89|134.62|94.85|47.87|12.28|6.11|184.42|-268.57|17.33|11.03|0.21|0.21|138.03|203.02|202.51|73.66|
|新易盛|300502.SZ|2021-01-29|198.09|132.09|93.06|46.97|12.04|6|180.94|-263.51|17.01|10.82|0.21|0.21|135.43|199.22|198.71|72.28|
|新易盛|300502.SZ|2021-01-28|191.9|127.96|90.15|45.5|11.67|5.81|175.29|-255.27|16.47|10.48|0.22|0.22|131.19|193.03|192.51|70.03|
|新易盛|300502.SZ|2021-01-27|195.77|130.54|91.97|46.42|11.9|5.93|178.83|-260.43|16.81|10.69|0.22|0.22|133.84|196.9|196.39|71.44|
|新易盛|300502.SZ|2021-01-26|189.36|126.26|88.96|44.9|11.51|5.73|172.97|-251.9|16.26|10.34|0.22|0.22|129.46|190.49|189.98|69.11|
|新易盛|300502.SZ|2021-01-25|190.92|127.3|89.69|45.27|11.61|5.78|174.39|-253.97|16.39|10.43|0.22|0.22|130.52|192.05|191.54|69.67|
|新易盛|300502.SZ|2021-01-22|198.23|132.18|93.13|47.01|12.05|6|181.08|-263.7|17.02|10.83|0.21|0.21|135.53|199.36|198.85|72.33|
|新易盛|300502.SZ|2021-01-21|202.54|135.06|95.16|48.03|12.31|6.13|185.01|-269.44|17.39|11.06|0.21|0.21|138.47|203.67|203.16|73.9|
|新易盛|300502.SZ|2021-01-20|203.02|135.37|95.38|48.14|12.34|6.14|185.44|-270.06|17.43|11.09|0.21|0.21|138.79|204.15|203.63|74.07|
|新易盛|300502.SZ|2021-01-19|199.57|133.08|93.76|47.32|12.13|6.04|182.3|-265.49|17.13|10.9|0.21|0.21|136.44|200.7|200.19|72.82|
|新易盛|300502.SZ|2021-01-18|200.3|133.56|94.1|47.5|12.18|6.06|182.96|-266.45|17.19|10.94|0.21|0.21|136.94|201.43|200.92|73.08|
|新易盛|300502.SZ|2021-01-15|191.53|127.71|89.98|45.42|11.65|5.8|174.96|-254.79|16.44|10.46|0.22|0.22|130.94|192.66|192.15|69.9|
|新易盛|300502.SZ|2021-01-14|201.75|134.52|94.78|47.84|12.27|6.11|184.29|-268.38|17.32|11.02|0.21|0.21|137.93|202.88|202.37|73.61|
|新易盛|300502.SZ|2021-01-13|197.08|131.41|92.59|46.73|11.98|5.96|180.02|-262.16|16.92|10.76|0.22|0.22|134.73|198.21|197.69|71.91|
|新易盛|300502.SZ|2021-01-12|189.07|126.07|88.83|44.83|11.5|5.72|172.71|-251.51|16.23|10.33|0.23|0.23|129.26|190.2|189.69|69|
|新易盛|300502.SZ|2021-01-11|187.84|125.25|88.25|44.54|11.42|5.69|171.58|-249.88|16.13|10.26|0.23|0.23|128.42|188.97|188.46|68.55|
|新易盛|300502.SZ|2021-01-08|184.36|122.93|86.61|43.72|11.21|5.58|168.4|-245.25|15.83|10.07|0.23|0.23|126.04|185.49|184.98|67.29|
|新易盛|300502.SZ|2021-01-07|184|122.69|86.44|43.63|11.19|5.57|168.07|-244.77|15.8|10.05|0.23|0.23|125.79|185.13|184.62|67.16|
|新易盛|300502.SZ|2021-01-06|197.26|131.53|92.67|46.77|11.99|5.97|180.18|-262.4|16.93|10.77|0.22|0.22|134.86|198.39|197.87|71.98|
|新易盛|300502.SZ|2021-01-05|210.4|140.3|98.85|49.89|12.79|6.37|192.19|-279.89|18.06|11.49|0.2|0.2|143.85|211.53|211.02|76.76|
|新易盛|300502.SZ|2021-01-04|203.99|136.02|95.84|48.37|12.4|6.17|186.34|-271.37|17.51|11.14|0.21|0.21|139.46|205.12|204.61|74.43|",2026-07-18T11:25:12.726484+08:00
