vendor,tool_name,query,result_index,api_name,title,score,table_markdown,retrieved_at
gildata,FinQuery,贵州茅台2016年1月至今每月末市盈率PE-TTM,1,股票价值分析,,,"|股票名称|股票代码|交易日|总市值（亿元）|流通市值（亿元）|市盈率PE(LYR)|市盈率PE(TTM)|市净率PB(MRQ)|市净率PB(LF)|市现率PCF(LYR)|市现率PCF(TTM)|市销率PS(LYR)|市销率PS(TTM)|股息率|滚动股息率|PEG|企业价值(含货币资金)EV1(亿元)|企业价值(剔除货币资金)EV2(亿元)|企业价值倍数EV2/EBITDA|
|贵州茅台|600519.SH|2017-07-24|6002.11|6002.11|35.9|33.43|7.6|8.51|16.03|16.62|15.44|14.23|1.29|1.42|-3728.49|6107.57|5380.48|21.64|
|贵州茅台|600519.SH|2017-07-21|5944.33|5944.33|35.56|33.11|7.52|8.43|15.87|16.46|15.3|14.09|1.3|1.43|-3692.59|6049.78|5322.7|21.41|
|贵州茅台|600519.SH|2017-07-20|5859.79|5859.79|35.05|32.64|7.42|8.31|15.65|16.22|15.08|13.89|1.32|1.46|-3640.07|5965.24|5238.16|21.07|
|贵州茅台|600519.SH|2017-07-19|5739.07|5739.07|34.33|31.97|7.26|8.14|15.32|15.89|14.77|13.61|1.35|1.49|-3565.08|5844.52|5117.44|20.59|
|贵州茅台|600519.SH|2017-07-18|5684.92|5684.92|34|31.67|7.19|8.06|15.18|15.74|14.63|13.48|1.36|1.5|-3531.45|5790.38|5063.29|20.37|
|贵州茅台|600519.SH|2017-07-17|5653.77|5653.77|33.82|31.49|7.16|8.02|15.1|15.65|14.55|13.4|1.37|1.51|-3512.1|5759.22|5032.14|20.24|
|贵州茅台|600519.SH|2017-07-14|5733.41|5733.41|34.29|31.94|7.26|8.13|15.31|15.87|14.75|13.59|1.35|1.49|-3561.57|5838.87|5111.78|20.56|
|贵州茅台|600519.SH|2017-07-13|5730.27|5730.27|34.28|31.92|7.25|8.13|15.3|15.86|14.75|13.58|1.35|1.49|-3559.62|5835.73|5108.64|20.55|
|贵州茅台|600519.SH|2017-07-12|5746.73|5746.73|34.37|32.01|7.27|8.15|15.34|15.91|14.79|13.62|1.35|1.48|-3569.84|5852.18|5125.1|20.62|
|贵州茅台|600519.SH|2017-07-11|5817.83|5817.83|34.8|32.41|7.36|8.25|15.53|16.11|14.97|13.79|1.33|1.47|-3614.01|5923.28|5196.2|20.9|
|贵州茅台|600519.SH|2017-07-10|5709.04|5709.04|34.15|31.8|7.22|8.1|15.24|15.8|14.69|13.53|1.36|1.49|-3546.43|5814.5|5087.41|20.47|
|贵州茅台|600519.SH|2017-07-07|5602.27|5602.27|33.51|31.21|7.09|7.95|14.96|15.51|14.42|13.28|1.38|1.52|-3480.1|5707.72|4980.64|20.04|
|贵州茅台|600519.SH|2017-07-06|5728.01|5728.01|34.26|31.91|7.25|7.25|15.29|15.86|14.74|13.58|1.35||-3558.22|5833.47|5106.38|20.54|
|贵州茅台|600519.SH|2017-07-05|5780.14|5780.14|34.57|32.2|7.32|7.32|15.43|16|14.87|13.7|1.34||-3590.6|5885.6|5158.51|20.75|
|贵州茅台|600519.SH|2017-07-04|5677.01|5677.01|33.96|31.62|7.18|7.18|15.16|15.72|14.61|13.46|1.37||-3526.53|5782.46|5055.38|20.34|
|贵州茅台|600519.SH|2017-07-03|5783.16|5783.16|34.59|32.21|7.32|7.32|15.44|16.01|14.88|13.71|1.34||-3592.47|5888.61|5161.53|20.76|
|贵州茅台|600519.SH|2017-06-30|5927.37|5927.37|35.45|33.02|7.5|7.5|15.83|16.41|15.25|14.05|1.31|1.31|-3682.06|6032.82|5305.74|21.34|
|贵州茅台|600519.SH|2017-06-29|5941.94|5941.94|35.54|33.1|7.52|7.52|15.87|16.45|15.29|14.09|1.3|1.3|-3691.11|6047.4|5320.31|21.4|
|贵州茅台|600519.SH|2017-06-28|5970.71|5970.71|35.71|33.26|7.56|7.56|15.94|16.53|15.36|14.15|1.3|1.3|-3708.98|6076.16|5349.08|21.52|
|贵州茅台|600519.SH|2017-06-27|6081.25|6081.25|36.37|33.87|7.7|7.7|16.24|16.83|15.65|14.42|1.27|1.27|-3777.65|6186.71|5459.62|21.96|
|贵州茅台|600519.SH|2017-06-26|6088.54|6088.54|36.42|33.92|7.71|7.71|16.26|16.85|15.67|14.43|1.27|1.27|-3782.18|6193.99|5466.91|21.99|
|贵州茅台|600519.SH|2017-06-23|5938.42|5938.42|35.52|33.08|7.52|7.52|15.86|16.44|15.28|14.08|1.31|1.31|-3688.92|6043.88|5316.79|21.39|
|贵州茅台|600519.SH|2017-06-22|5938.68|5938.68|35.52|33.08|7.52|7.52|15.86|16.44|15.28|14.08|1.31|1.31|-3689.08|6044.13|5317.05|21.39|
|贵州茅台|600519.SH|2017-06-21|5938.17|5938.17|35.52|33.08|7.51|7.51|15.86|16.44|15.28|14.08|1.31|1.31|-3688.77|6043.63|5316.54|21.39|
|贵州茅台|600519.SH|2017-06-20|5857.65|5857.65|35.04|32.63|7.41|7.41|15.64|16.22|15.07|13.89|1.32|1.32|-3638.75|5963.1|5236.02|21.06|
|贵州茅台|600519.SH|2017-06-19|5906.27|5906.27|35.33|32.9|7.47|7.47|15.77|16.35|15.2|14|1.31|1.31|-3668.95|6011.72|5284.64|21.26|
|贵州茅台|600519.SH|2017-06-16|5811.55|5811.55|34.76|32.37|7.35|7.35|15.52|16.09|14.95|13.78|1.33|1.33|-3610.11|5917|5189.92|20.88|
|贵州茅台|600519.SH|2017-06-15|5832.53|5832.53|34.89|32.49|7.38|7.38|15.57|16.15|15.01|13.83|1.33|1.33|-3623.14|5937.98|5210.9|20.96|
|贵州茅台|600519.SH|2017-06-14|5959.28|5959.28|35.65|33.2|7.54|7.54|15.91|16.5|15.33|14.13|1.3|1.3|-3701.88|6064.73|5337.65|21.47|
|贵州茅台|600519.SH|2017-06-13|5942.32|5942.32|35.54|33.1|7.52|7.52|15.87|16.45|15.29|14.09|1.3|1.3|-3691.34|6047.77|5320.69|21.4|
|贵州茅台|600519.SH|2017-06-12|5940.31|5940.31|35.53|33.09|7.52|7.52|15.86|16.44|15.29|14.08|1.3|1.3|-3690.09|6045.76|5318.68|21.4|
|贵州茅台|600519.SH|2017-06-09|5850.62|5850.62|35|32.59|7.4|7.4|15.62|16.2|15.05|13.87|1.32|1.32|-3634.38|5956.07|5228.99|21.04|
|贵州茅台|600519.SH|2017-06-08|5832.65|5832.65|34.89|32.49|7.38|7.38|15.57|16.15|15.01|13.83|1.33|1.33|-3623.22|5938.11|5211.02|20.96|
|贵州茅台|600519.SH|2017-06-07|5770.6|5770.6|34.52|32.14|7.3|7.3|15.41|15.97|14.85|13.68|1.34|1.34|-3584.67|5876.05|5148.97|20.71|
|贵州茅台|600519.SH|2017-06-06|5638.07|5638.07|33.72|31.41|7.14|7.14|15.05|15.61|14.51|13.37|1.37|1.37|-3502.34|5743.52|5016.44|20.18|
|贵州茅台|600519.SH|2017-06-05|5582.67|5582.67|33.39|31.1|7.07|7.07|14.91|15.45|14.37|13.23|1.39|1.39|-3467.93|5688.12|4961.04|19.96|
|贵州茅台|600519.SH|2017-06-02|5619.1|5619.1|33.61|31.3|7.11|7.11|15|15.55|14.46|13.32|1.38|1.38|-3490.56|5724.55|4997.47|20.1|
|贵州茅台|600519.SH|2017-06-01|5643.85|5643.85|33.76|31.44|7.14|7.14|15.07|15.62|14.52|13.38|1.37|1.37|-3505.93|5749.3|5022.22|20.2|
|贵州茅台|600519.SH|2017-05-31|5564.2|5564.2|33.28|30.99|7.04|7.04|14.86|15.4|14.32|13.19|1.39|1.39|-3456.46|5669.66|4942.57|19.88|
|贵州茅台|600519.SH|2017-05-26|5677.01|5677.01|33.96|31.62|7.18|7.18|15.16|15.72|14.61|13.46|1.37|1.37|-3526.53|5782.46|5055.38|20.34|
|贵州茅台|600519.SH|2017-05-25|5660.43|5660.43|33.86|31.53|7.16|7.16|15.11|15.67|14.57|13.42|1.37|1.37|-3516.23|5765.88|5038.8|20.27|
|贵州茅台|600519.SH|2017-05-24|5656.91|5656.91|33.84|31.51|7.16|7.16|15.1|15.66|14.56|13.41|1.37|1.37|-3514.05|5762.36|5035.28|20.26|
|贵州茅台|600519.SH|2017-05-23|5705.65|5705.65|34.13|31.78|7.22|7.22|15.23|15.79|14.68|13.53|1.36|1.36|-3544.33|5811.1|5084.02|20.45|
|贵州茅台|600519.SH|2017-05-22|5549.63|5549.63|33.19|30.91|7.02|7.02|14.82|15.36|14.28|13.16|1.4|1.4|-3447.41|5655.08|4928|19.82|
|贵州茅台|600519.SH|2017-05-19|5537.57|5537.57|33.12|30.85|7.01|7.01|14.79|15.33|14.25|13.13|1.4|1.4|-3439.92|5643.03|4915.94|19.78|
|贵州茅台|600519.SH|2017-05-18|5395.87|5395.87|32.28|30.06|6.83|6.83|14.41|14.94|13.88|12.79|1.44|1.44|-3351.89|5501.33|4774.24|19.21|
|贵州茅台|600519.SH|2017-05-17|5358.94|5358.94|32.05|29.85|6.78|6.78|14.31|14.83|13.79|12.7|1.45|1.45|-3328.95|5464.39|4737.31|19.06|
|贵州茅台|600519.SH|2017-05-16|5403.16|5403.16|32.32|30.1|6.84|6.84|14.43|14.96|13.9|12.81|1.43|1.43|-3356.42|5508.61|4781.53|19.24|
|贵州茅台|600519.SH|2017-05-15|5270.38|5270.38|31.52|29.36|6.67|6.67|14.07|14.59|13.56|12.49|1.47|1.47|-3273.94|5375.83|4648.75|18.7|
|贵州茅台|600519.SH|2017-05-12|5194|5194|31.07|28.93|6.57|6.57|13.87|14.38|13.37|12.31|1.49|1.49|-3226.49|5299.46|4572.37|18.39|
|贵州茅台|600519.SH|2017-05-11|5177.54|5177.54|30.97|28.84|6.55|6.55|13.82|14.33|13.32|12.27|1.5|1.5|-3216.27|5283|4555.92|18.33|
|贵州茅台|600519.SH|2017-05-10|5151.54|5151.54|30.81|28.7|6.52|6.52|13.76|14.26|13.26|12.21|1.5|1.5|-3200.12|5257|4529.91|18.22|
|贵州茅台|600519.SH|2017-05-09|5134.83|5134.83|30.71|28.6|6.5|6.5|13.71|14.21|13.21|12.17|1.51|1.51|-3189.74|5240.29|4513.21|18.16|
|贵州茅台|600519.SH|2017-05-08|5093.63|5093.63|30.47|28.37|6.45|6.45|13.6|14.1|13.11|12.08|1.52|1.52|-3164.14|5199.09|4472|17.99|
|贵州茅台|600519.SH|2017-05-05|5228.17|5228.17|31.27|29.12|6.62|6.62|13.96|14.47|13.45|12.39|1.48|1.48|-3247.72|5333.62|4606.54|18.53|
|贵州茅台|600519.SH|2017-05-04|5225.78|5225.78|31.26|29.11|6.61|6.61|13.95|14.47|13.45|12.39|1.48|1.48|-3246.23|5331.24|4604.15|18.52|
|贵州茅台|600519.SH|2017-05-03|5246.01|5246.01|31.38|29.22|6.64|6.64|14.01|14.52|13.5|12.44|1.48|1.48|-3258.8|5351.46|4624.38|18.6|
|贵州茅台|600519.SH|2017-05-02|5176.54|5176.54|30.96|28.84|6.55|6.55|13.82|14.33|13.32|12.27|1.5|1.5|-3215.65|5281.99|4554.91|18.32|
|贵州茅台|600519.SH|2017-04-28|5194.13|5194.13|31.07|28.93|6.57|6.57|13.87|14.38|13.37|12.31|1.49|1.49|-3226.57|5299.58|4572.5|18.39|
|贵州茅台|600519.SH|2017-04-27|5294.12|5294.12|31.67|29.49|6.7|6.7|14.14|14.66|13.62|12.55|1.46|1.46|-3288.69|5399.57|4672.49|18.8|
|贵州茅台|600519.SH|2017-04-26|5250.4|5250.4|31.41|29.25|6.64|6.64|14.02|14.53|13.51|12.45|1.48|1.48|-3261.53|5355.86|4628.78|18.62|
|贵州茅台|600519.SH|2017-04-25|5262.09|5262.09|31.47|29.31|6.66|6.66|14.05|14.57|13.54|12.47|1.47|1.47|-3268.79|5367.54|4640.46|18.67|
|贵州茅台|600519.SH|2017-04-24|5006.58|5006.58|29.95|29.95|6.87|6.87|13.37|13.37|12.88|12.88|1.55|1.55|-999.8|5114.36|4445.81|17.88|
|贵州茅台|600519.SH|2017-04-21|5031.45|5031.45|30.1|30.1|6.9|6.9|13.43|13.43|12.95|12.95|1.54|1.54|-1004.77|5139.24|4470.69|17.98|
|贵州茅台|600519.SH|2017-04-20|5217.12|5217.12|31.21|31.21|7.16|7.16|13.93|13.93|13.42|13.42|1.49|1.49|-1041.84|5324.9|4656.35|18.73|
|贵州茅台|600519.SH|2017-04-19|5096.9|5096.9|30.49|30.49|6.99|6.99|13.61|13.61|13.12|13.12|1.52|1.52|-1017.84|5204.69|4536.14|18.25|
|贵州茅台|600519.SH|2017-04-18|5083.2|5083.2|30.4|30.4|6.97|6.97|13.57|13.57|13.08|13.08|1.52|1.52|-1015.1|5190.99|4522.44|18.19|
|贵州茅台|600519.SH|2017-04-17|4971.91|4971.91|29.74|29.74|6.82|6.82|13.28|13.28|12.79|12.79|1.56|1.56|-992.88|5079.69|4411.14|17.75|
|贵州茅台|600519.SH|2017-04-14|4967.63|4967.63|32.04|30.03|7.24|7.24|28.49|12.89|15.21|13.74|1.56|1.56|-4374.48|5092.45|4472.45|19.63|
|贵州茅台|600519.SH|2017-04-13|5004.57|5004.57|32.28|30.25|7.29|7.29|28.7|12.98|15.32|13.85|1.55|1.55|-4407|5129.38|4509.38|19.79|
|贵州茅台|600519.SH|2017-04-12|4902.06|4902.06|31.62|29.63|7.14|7.14|28.11|12.72|15.01|13.56|1.58|1.58|-4316.73|5026.87|4406.87|19.34|
|贵州茅台|600519.SH|2017-04-11|4840|4840|31.22|29.26|7.05|7.05|27.76|12.56|14.82|13.39|1.6|1.6|-4262.09|4964.82|4344.82|19.07|
|贵州茅台|600519.SH|2017-04-10|4889.12|4889.12|31.54|29.55|7.12|7.12|28.04|12.68|14.97|13.53|1.59|1.59|-4305.34|5013.93|4393.94|19.29|
|贵州茅台|600519.SH|2017-04-07|4935.22|4935.22|31.83|29.83|7.19|7.19|28.3|12.8|15.11|13.65|1.57|1.57|-4345.94|5060.04|4440.04|19.49|
|贵州茅台|600519.SH|2017-04-06|4923.16|4923.16|31.76|29.76|7.17|7.17|28.24|12.77|15.07|13.62|1.57|1.57|-4335.32|5047.98|4427.98|19.44|
|贵州茅台|600519.SH|2017-04-05|4894.9|4894.9|31.57|29.59|7.13|7.13|28.07|12.7|14.99|13.54|1.58|1.58|-4310.43|5019.71|4399.71|19.31|
|贵州茅台|600519.SH|2017-03-31|4853.45|4853.45|31.31|29.34|7.07|7.07|27.84|12.59|14.86|13.43|1.6|1.6|-4273.92|4978.26|4358.26|19.13|
|贵州茅台|600519.SH|2017-03-30|4850.68|4850.68|31.29|29.32|7.07|7.07|27.82|12.58|14.85|13.42|1.6|1.6|-4271.49|4975.49|4355.5|19.12|
|贵州茅台|600519.SH|2017-03-29|4819.4|4819.4|31.09|29.13|7.02|7.02|27.64|12.5|14.76|13.33|1.61|1.61|-4243.95|4944.21|4324.22|18.98|
|贵州茅台|600519.SH|2017-03-28|4776.82|4776.82|30.81|28.87|6.96|6.96|27.4|12.39|14.63|13.22|1.62|1.62|-4206.45|4901.63|4281.63|18.79|
|贵州茅台|600519.SH|2017-03-27|4758.73|4758.73|30.7|28.76|6.93|6.93|27.29|12.34|14.57|13.17|1.63|1.63|-4190.52|4883.54|4263.54|18.72|
|贵州茅台|600519.SH|2017-03-24|4859.22|4859.22|31.34|29.37|7.08|7.08|27.87|12.61|14.88|13.44|1.6|1.6|-4279.01|4984.04|4364.04|19.16|
|贵州茅台|600519.SH|2017-03-23|4896.53|4896.53|31.58|29.6|7.13|7.13|28.08|12.7|14.99|13.55|1.58|1.58|-4311.87|5021.34|4401.35|19.32|
|贵州茅台|600519.SH|2017-03-22|4955.45|4955.45|31.96|29.95|7.22|7.22|28.42|12.86|15.17|13.71|1.56|1.56|-4363.75|5080.26|4460.26|19.58|
|贵州茅台|600519.SH|2017-03-21|4949.54|4949.54|31.93|29.92|7.21|7.21|28.39|12.84|15.15|13.69|1.57|1.57|-4358.55|5074.36|4454.36|19.55|
|贵州茅台|600519.SH|2017-03-20|4854.07|4854.07|31.31|29.34|7.07|7.07|27.84|12.59|14.86|13.43|1.6|1.6|-4274.48|4978.89|4358.89|19.13|
|贵州茅台|600519.SH|2017-03-17|4754.46|4754.46|30.67|28.74|6.93|6.93|27.27|12.33|14.56|13.15|1.63|1.63|-4186.75|4879.27|4259.27|18.7|
|贵州茅台|600519.SH|2017-03-16|4707.85|4707.85|30.37|28.46|6.86|6.86|27|12.21|14.41|13.03|1.65|1.65|-4145.71|4832.66|4212.67|18.49|
|贵州茅台|600519.SH|2017-03-15|4706.72|4706.72|30.36|28.45|6.86|6.86|26.99|12.21|14.41|13.02|1.65|1.65|-4144.72|4831.53|4211.54|18.49|
|贵州茅台|600519.SH|2017-03-14|4641.65|4641.65|29.94|28.06|6.76|6.76|26.62|12.04|14.21|12.84|1.67|1.67|-4087.42|4766.46|4146.46|18.2|
|贵州茅台|600519.SH|2017-03-13|4667.4|4667.4|30.11|28.21|6.8|6.8|26.77|12.11|14.29|12.91|1.66|1.66|-4110.1|4792.21|4172.22|18.31|
|贵州茅台|600519.SH|2017-03-10|4646.05|4646.05|29.97|28.08|6.77|6.77|26.65|12.05|14.23|12.85|1.67|1.67|-4091.29|4770.86|4150.86|18.22|
|贵州茅台|600519.SH|2017-03-09|4646.68|4646.68|29.97|28.09|6.77|6.77|26.65|12.05|14.23|12.86|1.67|1.67|-4091.84|4771.49|4151.49|18.22|
|贵州茅台|600519.SH|2017-03-08|4613.76|4613.76|29.76|27.89|6.72|6.72|26.46|11.97|14.13|12.77|1.68|1.68|-4062.86|4738.57|4118.58|18.08|
|贵州茅台|600519.SH|2017-03-07|4612.76|4612.76|29.75|27.88|6.72|6.72|26.45|11.97|14.12|12.76|1.68|1.68|-4061.98|4737.57|4117.57|18.07|
|贵州茅台|600519.SH|2017-03-06|4509.25|4509.25|29.09|27.26|6.57|6.57|25.86|11.7|13.81|12.48|1.72|1.72|-3970.82|4634.06|4014.06|17.62|
|贵州茅台|600519.SH|2017-03-03|4478.85|4478.85|28.89|27.07|6.52|6.52|25.69|11.62|13.71|12.39|1.73|1.73|-3944.05|4603.66|3983.66|17.49|
|贵州茅台|600519.SH|2017-03-02|4482.36|4482.36|28.91|27.09|6.53|6.53|25.71|11.63|13.72|12.4|1.73|1.73|-3947.15|4607.18|3987.18|17.5|
|贵州茅台|600519.SH|2017-03-01|4479.73|4479.73|28.9|27.08|6.53|6.53|25.69|11.62|13.72|12.39|1.73|1.73|-3944.83|4604.54|3984.54|17.49|
|贵州茅台|600519.SH|2017-02-28|4455.23|4455.23|28.74|26.93|6.49|6.49|25.55|11.56|13.64|12.33|1.74|1.74|-3923.26|4580.04|3960.04|17.38|
|贵州茅台|600519.SH|2017-02-27|4487.14|4487.14|28.94|27.12|6.54|6.54|25.73|11.64|13.74|12.41|1.73|1.73|-3951.36|4611.95|3991.95|17.52|
|贵州茅台|600519.SH|2017-02-24|4555.22|4555.22|29.38|27.53|6.64|6.64|26.12|11.82|13.95|12.6|1.7|1.7|-4011.31|4680.04|4060.04|17.82|
|贵州茅台|600519.SH|2017-02-23|4543.67|4543.67|29.31|27.46|6.62|6.62|26.06|11.79|13.91|12.57|1.71|1.71|-4001.13|4668.48|4048.48|17.77|
|贵州茅台|600519.SH|2017-02-22|4546.05|4546.05|29.32|27.48|6.62|6.62|26.07|11.79|13.92|12.58|1.71|1.71|-4003.24|4670.87|4050.87|17.78|
|贵州茅台|600519.SH|2017-02-21|4506.48|4506.48|29.07|27.24|6.57|6.57|25.85|11.69|13.8|12.47|1.72|1.72|-3968.39|4631.3|4011.3|17.61|
|贵州茅台|600519.SH|2017-02-20|4538.52|4538.52|29.27|27.43|6.61|6.61|26.03|11.77|13.9|12.56|1.71|1.71|-3996.6|4663.33|4043.33|17.75|
|贵州茅台|600519.SH|2017-02-17|4403.73|4403.73|28.41|26.62|6.42|6.42|25.26|11.42|13.48|12.18|1.76|1.76|-3877.9|4528.54|3908.54|17.16|
|贵州茅台|600519.SH|2017-02-16|4372.7|4372.7|28.21|26.43|6.37|6.37|25.08|11.34|13.39|12.1|1.77|1.77|-3850.58|4497.51|3877.51|17.02|
|贵州茅台|600519.SH|2017-02-15|4378.23|4378.23|28.24|26.46|6.38|6.38|25.11|11.36|13.41|12.11|1.77|1.77|-3855.45|4503.04|3883.04|17.05|
|贵州茅台|600519.SH|2017-02-14|4399.33|4399.33|28.38|26.59|6.41|6.41|25.23|11.41|13.47|12.17|1.76|1.76|-3874.03|4524.14|3904.14|17.14|
|贵州茅台|600519.SH|2017-02-13|4393.55|4393.55|28.34|26.56|6.4|6.4|25.2|11.4|13.45|12.16|1.76|1.76|-3868.94|4518.36|3898.37|17.11|
|贵州茅台|600519.SH|2017-02-10|4334.89|4334.89|27.96|26.2|6.32|6.32|24.86|11.25|13.27|11.99|1.79|1.79|-3817.28|4459.7|3839.7|16.85|
|贵州茅台|600519.SH|2017-02-09|4366.67|4366.67|28.17|26.39|6.36|6.36|25.04|11.33|13.37|12.08|1.78|1.78|-3845.27|4491.48|3871.48|16.99|
|贵州茅台|600519.SH|2017-02-08|4323.96|4323.96|27.89|26.14|6.3|6.3|24.8|11.22|13.24|11.96|1.79|1.79|-3807.66|4448.77|3828.77|16.81|
|贵州茅台|600519.SH|2017-02-07|4316.04|4316.04|27.84|26.09|6.29|6.29|24.75|11.2|13.22|11.94|1.8|1.8|-3800.69|4440.86|3820.86|16.77|
|贵州茅台|600519.SH|2017-02-06|4357.12|4357.12|28.1|26.34|6.35|6.35|24.99|11.3|13.34|12.06|1.78|1.78|-3836.86|4481.93|3861.94|16.95|
|贵州茅台|600519.SH|2017-02-03|4357.12|4357.12|28.1|26.34|6.35|6.35|24.99|11.3|13.34|12.06|1.78|1.78|-3836.86|4481.93|3861.94|16.95|
|贵州茅台|600519.SH|2017-01-26|4326.6|4326.6|27.91|26.15|6.3|6.3|24.81|11.22|13.25|11.97|1.79|1.79|-3809.98|4451.41|3831.41|16.82|
|贵州茅台|600519.SH|2017-01-25|4366.92|4366.92|28.17|26.4|6.36|6.36|25.04|11.33|13.37|12.08|1.78|1.78|-3845.49|4491.73|3871.73|17|
|贵州茅台|600519.SH|2017-01-24|4400.59|4400.59|28.39|26.6|6.41|6.41|25.24|11.42|13.47|12.18|1.76|1.76|-3875.14|4525.4|3905.4|17.14|
|贵州茅台|600519.SH|2017-01-23|4412.02|4412.02|28.46|26.67|6.43|6.43|25.3|11.45|13.51|12.21|1.76|1.76|-3885.2|4536.83|3916.83|17.19|
|贵州茅台|600519.SH|2017-01-20|4459.38|4459.38|28.76|26.95|6.5|6.5|25.58|11.57|13.65|12.34|1.74|1.74|-3926.91|4584.19|3964.19|17.4|
|贵州茅台|600519.SH|2017-01-19|4455.98|4455.98|28.74|26.93|6.49|6.49|25.56|11.56|13.64|12.33|1.74|1.74|-3923.92|4580.8|3960.8|17.39|
|贵州茅台|600519.SH|2017-01-18|4460.51|4460.51|28.77|26.96|6.5|6.5|25.58|11.57|13.66|12.34|1.74|1.74|-3927.9|4585.32|3965.32|17.41|
|贵州茅台|600519.SH|2017-01-17|4385.76|4385.76|28.29|26.51|6.39|6.39|25.15|11.38|13.43|12.13|1.77|1.77|-3862.08|4510.57|3890.58|17.08|
|贵州茅台|600519.SH|2017-01-16|4289.54|4289.54|27.67|25.93|6.25|6.25|24.6|11.13|13.13|11.87|1.81|1.81|-3777.35|4414.35|3794.35|16.66|
|贵州茅台|600519.SH|2017-01-13|4332.25|4332.25|27.94|26.19|6.31|6.31|24.85|11.24|13.26|11.99|1.79|1.79|-3814.96|4457.06|3837.06|16.84|
|贵州茅台|600519.SH|2017-01-12|4359.63|4359.63|28.12|26.35|6.35|6.35|25|11.31|13.35|12.06|1.78|1.78|-3839.08|4484.45|3864.45|16.96|
|贵州茅台|600519.SH|2017-01-11|4339.54|4339.54|27.99|26.23|6.32|6.32|24.89|11.26|13.29|12.01|1.79|1.79|-3821.38|4464.35|3844.35|16.88|
|贵州茅台|600519.SH|2017-01-10|4384.13|4384.13|28.28|26.5|6.39|6.39|25.14|11.37|13.42|12.13|1.77|1.77|-3860.65|4508.94|3888.94|17.07|
|贵州茅台|600519.SH|2017-01-09|4377.97|4377.97|28.24|26.46|6.38|6.38|25.11|11.36|13.4|12.11|1.77|1.77|-3855.23|4502.79|3882.79|17.04|
|贵州茅台|600519.SH|2017-01-06|4406.24|4406.24|28.42|26.63|6.42|6.42|25.27|11.43|13.49|12.19|1.76|1.76|-3880.12|4531.05|3911.05|17.17|
|贵州茅台|600519.SH|2017-01-05|4355.74|4355.74|28.1|26.33|6.35|6.35|24.98|11.3|13.34|12.05|1.78|1.78|-3835.65|4480.55|3860.55|16.95|
|贵州茅台|600519.SH|2017-01-04|4420.69|4420.69|28.51|26.72|6.44|6.44|25.35|11.47|13.54|12.23|1.75|1.75|-3892.84|4545.5|3925.5|17.23|
|贵州茅台|600519.SH|2017-01-03|4202.74|4202.74|27.11|25.4|6.12|6.12|24.1|10.9|12.87|11.63|1.84|1.84|-3700.91|4327.55|3707.55|16.27|
|贵州茅台|600519.SH|2016-12-30|4197.58|4197.58|27.08|25.37|6.12|6.12|24.07|10.89|12.85|11.61|1.19|1.85|-3696.38|4322.4|3702.4|16.25|
|贵州茅台|600519.SH|2016-12-29|4111.66|4111.66|26.52|24.85|5.99|5.99|23.58|10.67|12.59|11.38|1.21|1.89|-3620.71|4236.47|3616.47|15.88|
|贵州茅台|600519.SH|2016-12-28|4066.56|4066.56|26.23|24.58|5.92|5.92|23.32|10.55|12.45|11.25|1.23|1.91|-3581|4191.37|3571.38|15.68|
|贵州茅台|600519.SH|2016-12-27|4097.21|4097.21|26.43|24.77|5.97|5.97|23.5|10.63|12.55|11.34|1.22|1.89|-3607.99|4222.03|3602.03|15.81|
|贵州茅台|600519.SH|2016-12-26|4076.11|4076.11|26.29|24.64|5.94|5.94|23.38|10.57|12.48|11.28|1.23|1.9|-3589.41|4200.92|3580.92|15.72|
|贵州茅台|600519.SH|2016-12-23|4020.21|4020.21|25.93|24.3|5.86|5.86|23.06|10.43|12.31|11.12|1.24|1.93|-3540.18|4145.02|3525.02|15.47|
|贵州茅台|600519.SH|2016-12-22|4085.16|4085.16|26.35|24.69|5.95|5.95|23.43|10.6|12.51|11.3|1.22|1.9|-3597.37|4209.97|3589.97|15.76|
|贵州茅台|600519.SH|2016-12-21|4128.62|4128.62|26.63|24.96|6.01|6.01|23.68|10.71|12.64|11.42|1.21|1.88|-3635.64|4253.43|3633.43|15.95|
|贵州茅台|600519.SH|2016-12-20|4101.23|4101.23|26.45|24.79|5.97|5.97|23.52|10.64|12.56|11.35|1.22|1.89|-3611.53|4226.05|3606.05|15.83|
|贵州茅台|600519.SH|2016-12-19|4094.7|4094.7|26.41|24.75|5.97|5.97|23.48|10.62|12.54|11.33|1.22|1.89|-3605.78|4219.51|3599.52|15.8|
|贵州茅台|600519.SH|2016-12-16|4115.05|4115.05|26.54|24.87|5.99|5.99|23.6|10.68|12.6|11.39|1.21|1.88|-3623.7|4239.86|3619.87|15.89|
|贵州茅台|600519.SH|2016-12-15|4120.96|4120.96|26.58|24.91|6|6|23.63|10.69|12.62|11.4|1.21|1.88|-3628.9|4245.77|3625.77|15.92|
|贵州茅台|600519.SH|2016-12-14|4173.97|4173.97|26.92|25.23|6.08|6.08|23.94|10.83|12.78|11.55|1.2|1.86|-3675.58|4298.78|3678.78|16.15|
|贵州茅台|600519.SH|2016-12-13|4183.26|4183.26|26.98|25.29|6.09|6.09|23.99|10.85|12.81|11.57|1.19|1.85|-3683.76|4308.08|3688.08|16.19|
